"","genes","logFC","logCPM","LR","PValue","FDR","AGI","At_symbol","At_short_description","perc_ID"
"3035","BraA06g015610.3C",-1.01581908369395,1.27766798008904,3.35228278819329,0.0671118837066891,0.527983904576016,"AT1G20050","HYD1","C-8,7 sterol isomerase",84.512
"3036","BraA04g001850.3C",1.28777185817191,2.53168448499897,3.35167238582678,0.0671367724540819,0.527983904576016,"AT3G60380",NA,NA,69.811
"3037","BraA10g026690.3C",0.529990983491918,4.82505764475186,3.35141521934183,0.0671472611983235,0.527983904576016,"AT5G11450","PPD5","Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein",86.075
"3038","BraA05g022000.3C",-0.460724814949632,3.76571249510047,3.35120113498457,0.0671559941386835,0.527983904576016,"AT1G35460","CFLAP2","basic helix-loop-helix (bHLH) DNA-binding superfamily protein",80.837
"3039","BraA09g047820.3C",0.710942818105903,5.08982100797304,3.35087208311409,0.0671694192065686,0.527983904576016,NA,NA,NA,NA
"3040","BraA03g032160.3C",-0.309162222261091,4.50256303947751,3.35010366192363,0.0672007813820874,0.528040135842685,"AT3G05530","ATS6A.2",NA,92.84
"3041","BraA04g001570.3C",-1.01166540122008,1.73920567901676,3.34909955792192,0.0672417862527163,0.528040135842685,"AT3G60720","PDLP8",NA,90.203
"3042","BraA01g037290.3C",0.325252200193463,9.03417946924413,3.34907260367765,0.0672428873590693,0.528040135842685,"AT3G14420","GOX1","Aldolase-type TIM barrel family protein",92.21
"3043","BraA01g013600.3C",-1.23094601475849,1.55133058245519,3.34820276059963,0.0672784316185255,0.528145637365539,"AT4G22970","AESP","homolog of separase",84.979
"3044","BraA05g030820.3C",0.704558995095458,6.01550555826688,3.34627820889263,0.0673571456555947,0.528589847378728,"AT3G16370",NA,"GDSL-like Lipase/Acylhydrolase superfamily protein",88.301
"3045","BraA01g036040.3C",-0.570672941494462,5.396966268578,3.34502262775434,0.0674085518938153,0.528648231788609,"AT3G16220",NA,NA,82.132
"3046","BraA05g000900.3C",-0.704567810331094,4.77961098085408,3.34501544645113,0.0674088460326567,0.528648231788609,"AT2G46950","CYP709B2","cytochrome P450, family 709, subfamily B, polypeptide 2",84.359
"3047","BraA07g041920.3C",-0.35683483770866,5.33676397608869,3.34411274690937,0.0674458306106167,0.528746152461918,NA,NA,NA,NA
"3048","BraA09g007910.3C",0.678473690525423,5.95957686652209,3.34312953253488,0.067486138648383,0.528746152461918,"AT5G63570","GSA1","glutamate-1-semialdehyde-2,1-aminomutase",88.491
"3049","BraA02g026120.3C",-1.72867016682274,2.35525490380072,3.34309060114541,0.0674877352166941,0.528746152461918,"AT1G80160","GLYI7","Lactoylglutathione lyase / glyoxalase I family protein",86.508
"3050","BraA09g012600.3C",0.893301511964936,1.69406871387664,3.33862968975961,0.0676709439277771,0.529346578549361,"AT1G62640","KAS III","3-ketoacyl-acyl carrier protein synthase III",89.561
"3051","BraA05g006060.3C",0.521124342838139,4.75917004361219,3.33757988477293,0.0677141364414253,0.529346578549361,"AT2G40070","BPP1",NA,81.613
"3052","BraA02g002440.3C",1.66814302135491,0.0619728193213596,3.33754075560941,0.0677157469166683,0.529346578549361,"AT5G07660","SMC6A","structural maintenance of chromosomes 6A",86.275
"3053","BraA02g026820.3C",-0.461853122262173,4.11769735204144,3.33746753666511,0.0677187605666127,0.529346578549361,"AT4G01480","AtPPa5",NA,90.523
"3054","BraA09g048200.3C",-0.376363934897387,5.39225002665272,3.33731093921488,0.0677252065095538,0.529346578549361,"AT3G57630","ExAD","exostosin family protein",89.991
"3055","BraA05g014700.3C",-0.429857448757147,6.28994880001613,3.337229404275,0.0677285629514059,0.529346578549361,"AT2G29450","AT103-1A","glutathione S-transferase tau  5",87.704
"3056","BraA10g032950.3C",0.495551332945949,5.87347489729659,3.33697004960583,0.0677392406472609,0.529346578549361,"AT5G02830",NA,"Tetratricopeptide repeat (TPR)-like superfamily protein",86.682
"3057","BraA04g002670.3C",0.451355274462002,6.35746353122312,3.33607139492736,0.0677762524066185,0.529346578549361,"AT3G58610",NA,"ketol-acid reductoisomerase",88.57
"3058","BraA05g005950.3C",0.431575848455263,6.22896508709399,3.33542095772865,0.0678030546325003,0.529346578549361,"AT2G40130","SMXL8","Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein",79.346
"3059","BraA06g036570.3C",0.439486662872859,4.21794464677889,3.33534118231724,0.0678063426762827,0.529346578549361,"AT3G29090","ATPME31",NA,88.679
"3060","BraA10g005490.3C",-0.639012581910888,3.121458059688,3.33529789983246,0.067808126689595,0.529346578549361,"AT1G06800","DALL4","alpha/beta-Hydrolases superfamily protein",84.968
"3061","BraA05g026160.3C",-1.45108434645242,-0.0349461154865926,3.33343648270568,0.0678848979114552,0.529697007125944,"AT3G20898",NA,NA,78.862
"3062","BraA06g019180.3C",-0.42079072506233,4.73546831068692,3.33279182515846,0.0679115074598877,0.529697007125944,"AT3G47810","ATVPS29","Calcineurin-like metallo-phosphoesterase superfamily protein",89.529
"3063","BraA08g004980.3C",0.573808284669781,3.41013161274597,3.3325973167234,0.067919538380223,0.529697007125944,"AT1G47720","OSB1","Primosome PriB/single-strand DNA-binding",76.056
"3064","BraA08g001460.3C",-0.853789633903226,2.36934331651854,3.33049004656819,0.0680066090820852,0.530109003207988,"AT1G53580","ETHE1","glyoxalase II  3",84.246
"3065","BraA01g034230.3C",-0.796314218492961,2.66141308478932,3.32953975899866,0.0680459132389892,0.530109003207988,"AT3G18710","ATPUB29",NA,75.994
"3066","BraA09g038320.3C",-1.83521223791395,0.0364185361626748,3.32781701819571,0.06811722822227,0.530109003207988,"AT1G26390","AtBBE4","FAD-binding Berberine family protein",86.411
"3067","BraA03g024230.3C",-0.541513457515491,2.24546224218955,3.32755981062677,0.0681278825027506,0.530109003207988,"AT2G46590","DAG2","Dof-type zinc finger DNA-binding family protein",86.594
"3068","BraA10g026470.3C",0.953144532893543,0.984719374473875,3.327466860566,0.0681317332011246,0.530109003207988,"AT5G11710",NA,"ENTH/VHS family protein",87.99
"3069","BraA01g003320.3C",0.50216790352039,3.25860240722828,3.32729159992435,0.0681389944628924,0.530109003207988,"AT4G35040","AtbZIP19","Basic-leucine zipper (bZIP) transcription factor family protein",78.014
"3070","BraA01g000860.3C",-0.761182978890096,2.31726351623463,3.32704413064896,0.068149248825591,0.530109003207988,"AT4G39990","ATGB3","RAB GTPase homolog A4B",85.481
"3071","BraA06g000430.3C",0.656146529484766,7.69831905884428,3.3270284801368,0.0681498973899753,0.530109003207988,"AT1G55670","PSAG","photosystem I subunit G",86.503
"3072","BraA06g027100.3C",0.432637191169717,4.01920058135237,3.32615294321508,0.0681861905561649,0.530212636011684,"AT5G63640",NA,"ENTH/VHS/GAT family protein",88.968
"3073","BraA03g049020.3C",-1.95680556363948,-0.0657785661323586,3.32468059457714,0.0682472696556573,0.530212636011684,"AT4G19970",NA,NA,89.928
"3074","BraA02g022210.3C",0.633049191774919,2.96436750858421,3.32373780401004,0.0682864112284444,0.530212636011684,"AT1G74230","GR-RBP5","glycine-rich RNA-binding protein 5",80.619
"3075","BraA09g008600.3C",1.47841187443736,0.474570201053729,3.3232864913881,0.0683051567452766,0.530212636011684,"AT5G65340",NA,"Protein of unknown function, DUF617",87.234
"3076","BraA03g042240.3C",-0.419414022714659,5.11664930408599,3.3231875558852,0.0683092668209882,0.530212636011684,"AT2G05840","PAA2","20S proteasome subunit PAA2",91.437
"3077","BraA03g023030.3C",-1.40109589116603,0.371493580665645,3.3219867671555,0.0683591722570683,0.530212636011684,"AT1G43080",NA,"Pectin lyase-like superfamily protein",85.063
"3078","BraA06g000540.3C",0.700645840995906,3.67539532524645,3.32153071558843,0.0683781362258135,0.530212636011684,"AT1G55550",NA,"P-loop containing nucleoside triphosphate hydrolases superfamily protein",85.104
"3079","BraA02g044870.3C",0.393547696093497,4.28351849573603,3.32123281335534,0.0683905269172105,0.530212636011684,"AT5G64960","CDKC2","cyclin dependent kinase group C2",87.954
"3080","BraA05g037120.3C",-0.613601994778429,2.86364260070381,3.3209416337969,0.0684026403122661,0.530212636011684,"AT3G09310",NA,NA,84.405
"3081","BraA09g024650.3C",0.721082473268957,9.25688126039117,3.32093409390183,0.0684029540108067,0.530212636011684,"AT3G25920","RPL15",NA,83.511
"3082","BraA04g023150.3C",-1.13621200131385,2.93447039170597,3.3208278672307,0.0684073737520098,0.530212636011684,"AT2G32060",NA,"Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein",83.678
"3083","BraA09g043290.3C",1.53415220789354,0.213094440157064,3.32006312492295,0.0684392011717704,0.53028726486904,"AT3G52105",NA,NA,85.915
"3084","BraA06g007400.3C",0.677057626395184,3.9495242691615,3.3192680482844,0.068472307854961,0.530309112263982,"AT1G10522","PRIN2",NA,84.545
"3085","BraA01g021660.3C",-0.851643657610553,2.41798890562803,3.31823210197029,0.0685154699610733,0.530309112263982,"AT4G14950","KMS1","SNARE associated Golgi protein family",88.364
"3086","BraA02g009550.3C",-0.367722817282792,6.78745118181145,3.31787496234864,0.0685303567227931,0.530309112263982,"AT5G22060","ATJ2","DNAJ homologue 2",86.694
"3087","BraA01g022640.3C",0.84016221945812,1.83522651591787,3.317863848062,0.0685308200585613,0.530309112263982,"AT3G51040","RTH","RTE1-homolog",82.902
"3088","BraA09g005130.3C",-1.15378007874337,0.580211010737751,3.31620490477271,0.068600016184429,0.530309855846875,"AT5G27670","h2a.w.7","histone H2A 7",81.046
"3089","BraA10g019570.3C",0.524951360563742,3.9721982064326,3.31617981633217,0.0686010632210072,0.530309855846875,"AT5G21105",NA,"Plant L-ascorbate oxidase",85.235
"3090","BraA01g012830.3C",-1.01619934293113,1.41494460385324,3.31616161890854,0.0686018226797906,0.530309855846875,"AT4G22160",NA,NA,82.447
"3091","BraA02g019190.3C",0.525584331245878,4.03680615983809,3.31537481616211,0.0686346680329624,0.530309855846875,"AT1G69420",NA,"DHHC-type zinc finger family protein",89.642
"3092","BraA07g021740.3C",0.792083919423895,3.40339635406148,3.31463021761586,0.0686657670507654,0.530309855846875,"AT5G67150",NA,"HXXXD-type acyl-transferase family protein",76.662
"3093","BraA09g048960.3C",0.59857435905606,2.92558883185378,3.31461799256587,0.0686662777698514,0.530309855846875,"AT3G58730",NA,NA,86.26
"3094","BraA03g036460.3C",0.367303499158502,8.56206546872528,3.31413843815589,0.0686863150531744,0.530309855846875,"AT3G14420","GOX1","Aldolase-type TIM barrel family protein",92.329
"3095","BraA04g015600.3C",0.44923546577805,5.94691998498345,3.31341400511469,0.068716595994251,0.530325870108458,"AT2G21280","ATSULA","NAD(P)-binding Rossmann-fold superfamily protein",87.347
"3096","BraA03g051320.3C",-0.375096849259316,5.95927409430506,3.31302671790371,0.0687327902652288,0.530325870108458,"AT4G23630","BTI1",NA,85.386
"3097","BraA03g006310.3C",0.442681893441264,4.96577422929242,3.31232497017204,0.0687621439886161,0.530343024346652,"AT5G14430",NA,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein",90.163
"3098","BraA06g005140.3C",-0.350349027619793,7.09010773114735,3.31158087089428,0.0687932839046608,0.530343024346652,"AT1G07890","APX1","ascorbate peroxidase 1",89.641
"3099","BraA01g032040.3C",-0.515784131632751,5.91611914972994,3.31064678550145,0.0688323959354479,0.530343024346652,"AT3G21690",NA,NA,86.392
"3100","BraA05g018270.3C",0.392555781856753,4.94514619835282,3.30928558650437,0.0688894346721943,0.530343024346652,"AT1G51500","ABCG12","ABC-2 type transporter family protein",92.135
"3101","BraA06g015550.3C",1.06661865651149,1.24103513130656,3.30881525998377,0.068909154661447,0.530343024346652,"AT1G19950","HVA22H","HVA22-like protein H (ATHVA22H)",80.23
"3102","BraA09g064720.3C",0.590754362006654,2.89417001275685,3.30740717346659,0.0689682294462544,0.530343024346652,"AT1G04860","ATUBP2","ubiquitin-specific protease 2",75.514
"3103","BraA09g015240.3C",0.572090937522509,4.87606598166811,3.30707839390159,0.0689820308480286,0.530343024346652,"AT1G63250",NA,"DEA(D/H)-box RNA helicase family protein",89.732
"3104","BraA02g038070.3C",0.745970570496229,3.87570647506255,3.30633453239881,0.0690132673322431,0.530343024346652,"AT3G28200",NA,NA,79.792
"3105","BraA07g012800.3C",1.62366934239892,0.284738957217158,3.30605971306128,0.0690248114673211,0.530343024346652,"AT1G25422",NA,NA,82.201
"3106","BraA09g062630.3C",0.576730278188799,3.33871209997514,3.3053511773771,0.0690545839399263,0.530343024346652,"AT1G08760","CORD2","Plant protein of unknown function (DUF936)",79.976
"3107","BraA02g002800.3C",0.296169336541921,8.98611506089563,3.30435615280684,0.0690964177968719,0.530343024346652,"AT5G08650",NA,"Small GTP-binding protein",89.105
"3108","BraA01g004960.3C",0.820910290726134,4.84056677092416,3.3042651475636,0.0691002452872247,0.530343024346652,"AT4G33030","SQD1","sulfoquinovosyldiacylglycerol 1",86.458
"3109","BraA09g031730.3C",-1.14871436749112,1.15385541198765,3.30337514433391,0.069137688924317,0.530343024346652,"AT1G33290",NA,"P-loop containing nucleoside triphosphate hydrolases superfamily protein",88.596
"3110","BraA03g023410.3C",0.542360997536631,4.50925380269956,3.30335271156492,0.0691386329816631,0.530343024346652,"AT2G44640",NA,NA,83.5
"3111","BraA05g016190.3C",0.401843243349101,10.0731008575842,3.30275060741741,0.0691639769985965,0.530343024346652,"AT1G55480","ZKT","protein containing PDZ domain, a K-box domain, and a TPR region",88.194
"3112","BraA02g016960.3C",-2.27007423945277,0.0200377795633242,3.3019303431313,0.0691985199011861,0.530343024346652,"AT1G07440",NA,"NAD(P)-binding Rossmann-fold superfamily protein",80.448
"3113","BraA08g017820.3C",0.393893060436587,6.678256194958,3.30176241212731,0.0692055940743744,0.530343024346652,"AT4G30950","FAD6",NA,88.483
"3114","BraA02g045070.3C",1.31994057884794,0.312975615718659,3.30117991080763,0.0692301382174833,0.530343024346652,"AT5G65210","TGA1","bZIP transcription factor family protein",87.601
"3115","BraA03g009250.3C",0.486233529764179,5.44954043557418,3.30115246681108,0.0692312948212381,0.530343024346652,"AT5G19820","EMB2734","ARM repeat superfamily protein",90.698
"3116","BraA09g006930.3C",0.363864806492632,6.53412860450498,3.30081249316289,0.0692456244346745,0.530343024346652,"AT5G61380","APRR1","CCT motif -containing response regulator protein",84.079
"3117","BraA09g039680.3C",-0.555379256247998,4.40836122345904,3.30047105655622,0.0692600189052934,0.530343024346652,"AT1G23440",NA,"Peptidase C15, pyroglutamyl peptidase I-like",86.667
"3118","BraA01g008240.3C",-0.5675858128624,5.41723580852907,3.29960414950202,0.0692965808345758,0.530343024346652,"AT4G29400",NA,NA,84.268
"3119","BraA05g026380.3C",0.657097828206529,3.14285994342665,3.29918572333669,0.0693142354085754,0.530343024346652,"AT3G20790",NA,NA,89.139
"3120","BraA05g040370.3C",0.502151499679967,5.77201594046384,3.29847960680217,0.0693440393633998,0.530343024346652,"AT3G04760",NA,NA,84.528
"3121","BraA10g033400.3C",-0.75128482212365,3.46794677606771,3.29798017957204,0.0693651276017918,0.530343024346652,"AT5G02200","FHL","far-red-elongated hypocotyl1-like",74.658
"3122","BraA03g002020.3C",0.440025739267524,6.42970770977539,3.29792028004152,0.0693676573112384,0.530343024346652,"AT5G05170","ATCESA3","Cellulose synthase family protein",92.784
"3123","BraA07g033490.3C",-1.36132615324258,1.90089427061753,3.29646239584788,0.0694292579242821,0.530343024346652,"AT1G25370",NA,"Protein of unknown function (DUF1639)",74.468
"3124","BraA10g022930.3C",-0.531097842226023,2.92538833535011,3.29581657871657,0.069456564625855,0.530343024346652,"AT5G16870",NA,"Peptidyl-tRNA hydrolase II (PTH2) family protein",87.982
"3125","BraA07g024660.3C",-0.622517959760947,3.24676065465666,3.29542121021961,0.069473287429354,0.530343024346652,"AT3G61540",NA,NA,89.482
"3126","BraA02g031060.3C",-0.437496286309486,5.77110439557279,3.29493540344852,0.0694938413792609,0.530343024346652,"AT5G44070","ARA8","phytochelatin synthase 1 (PCS1)",86.962
"3127","BraA03g042980.3C",-1.19774014915315,0.730501817916436,3.29412238273225,0.0695282539536794,0.530343024346652,"AT2G15960",NA,NA,80.169
"3128","BraA08g023510.3C",-0.480361519265244,3.54684576093884,3.29359416317119,0.0695506215778966,0.530343024346652,"AT1G30130",NA,NA,85.684
"3129","BraA04g001170.3C",-0.815885423021186,1.75856995592879,3.2931417182402,0.06956978662566,0.530343024346652,"AT3G61460","BRH1",NA,86.345
"3130","BraA01g014790.3C",-0.63040885876442,2.79978202172776,3.29227272089161,0.0696066122126138,0.530343024346652,"AT4G24060",NA,NA,87.124
"3131","BraA08g032030.3C",-0.425795597500166,6.56660123765592,3.29136780907601,0.0696449819287479,0.530343024346652,"AT1G10500","ATCPISCA","chloroplast-localized ISCA-like protein",84.428
"3132","BraA09g033870.3C",0.515971179690099,4.54890058002557,3.29129451440267,0.069648090731787,0.530343024346652,"AT1G31070","GLCNA.UT1","N-acetylglucosamine-1-phosphate uridylyltransferase 1",89.804
"3133","BraA05g017190.3C",0.732444887811716,2.62411700834838,3.29126358279574,0.0696494027444642,0.530343024346652,"AT1G53300","TTL1","tetratricopetide-repeat thioredoxin-like 1",81.17
"3134","BraA06g002610.3C",0.630217405266672,3.72309538809449,3.29114293412183,0.069654520500269,0.530343024346652,"AT1G50790",NA,"Plant mobile domain protein family",74.593
"3135","BraA02g008980.3C",1.9356575780208,5.19973068271431,3.29105629999326,0.0696581956527428,0.530343024346652,"AT5G20630","ATGER3","germin 3",90.094
"3136","BraAnng000630.3C",0.327507495012048,11.1245484203378,3.29082052219017,0.0696681987596335,0.530343024346652,"ATCG00480","AthCF1beta","ATP synthase subunit beta",96.734
"3137","BraAnng000640.3C",0.327507495012048,11.1245484203378,3.29082052219017,0.0696681987596335,0.530343024346652,"ATCG00480","AthCF1beta","ATP synthase subunit beta",96.734
"3138","BraA06g028780.3C",1.06720011235543,1.29301415459946,3.29037082234706,0.0696872819846474,0.530343024346652,"AT5G65310","ATHB-5","homeobox protein 5",82.196
"3139","BraA04g000700.3C",0.628312626026502,8.2445640336823,3.29026966074333,0.0696915755959416,0.530343024346652,"AT3G62550",NA,NA,90.204
"3140","BraA07g013000.3C",0.509740833022533,4.38597184092135,3.28953087007944,0.0697229407436625,0.530343024346652,"AT1G26190","AtTTM2","Phosphoribulokinase / Uridine kinase family",90.083
"3141","BraA03g043540.3C",-1.16198116118114,0.964984706724225,3.28926883575406,0.0697340689665452,0.530343024346652,"AT5G23270","ATSTP11","sugar transporter 11",83.344
"3142","BraA01g006470.3C",0.372125397012855,7.44013126702744,3.28842342218579,0.069769985436471,0.530447298569835,"AT4G31390","ABC1K1","Protein kinase superfamily protein",86.538
"3143","BraA06g014360.3C",0.45371229573868,9.162547240894,3.28781396313846,0.069795889920861,0.530475411527053,"AT1G18730","NDF6","NDH dependent flow 6",89.773
"3144","BraA08g016250.3C",-0.473462645902381,6.57534346892692,3.28629075461103,0.0698606775050839,0.530798939008093,"AT4G34050","CCoAOMT1","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein",93.333
"3145","BraA03g013660.3C",-0.833512351462699,3.74856052559703,3.28572278838518,0.0698848516459518,0.530813779369952,"AT5G54980","CASPL2D1","Uncharacterised protein family (UPF0497)",90.653
"3146","BraA09g058080.3C",-0.388604017302907,8.86735597036447,3.28452582768624,0.0699358267810545,0.530869188707102,"AT1G16810",NA,NA,86.073
"3147","BraA09g006650.3C",-0.965802808998541,1.52151239609226,3.28450783980181,0.0699365931371924,0.530869188707102,"AT5G23290","PFD5","prefoldin 5",85.714
"3148","BraA10g022240.3C",-1.13637652044681,1.56680334983757,3.28330609823571,0.0699878125270291,0.531071520426289,"AT5G17850","CCX2","Sodium/calcium exchanger family protein",81.091
"3149","BraA01g041030.3C",-0.58198654405402,3.6807852020702,3.28283946455672,0.0700077117306759,0.531071520426289,"AT3G08760","ATSIK",NA,80.496
"3150","BraA05g019770.3C",0.387020241606737,5.27853635906583,3.28198110811237,0.0700443314468882,0.531180631620085,"AT1G49430","LACS2","long-chain acyl-CoA synthetase 2",90.555
"3151","BraA09g007780.3C",0.855086945455506,4.65902839887386,3.27935796242993,0.0701563688295235,0.53126889027018,"AT5G63310","ATNDPK2","nucleoside diphosphate kinase 2",85.59
"3152","BraA07g022130.3C",-1.17184943814989,1.21704875812968,3.27873507364607,0.0701830012651921,0.53126889027018,"AT3G55690",NA,NA,70.982
"3153","BraA09g007440.3C",0.588929290083263,2.45888949563832,3.27851653849163,0.0701923475906759,0.53126889027018,"AT5G62880","ARAC10","RAC-like 10",91.694
"3154","BraA10g004080.3C",-0.948863066705496,2.82260320168908,3.2785006267429,0.0701930281574185,0.53126889027018,"AT1G05320",NA,NA,78.42
"3155","BraA09g030340.3C",-0.495856164472817,3.80024294784091,3.27835910002109,0.0701990817552461,0.53126889027018,NA,NA,NA,NA
"3156","BraA09g037730.3C",0.784560650471112,2.16616652675617,3.27809230128391,0.0702104952000948,0.53126889027018,"AT1G25375",NA,"Metallo-hydrolase/oxidoreductase superfamily protein",86.476
"3157","BraA01g001120.3C",0.350578615155331,6.28269631345212,3.27772027039285,0.0702264137131077,0.53126889027018,"AT4G37920",NA,NA,84.53
"3158","BraA06g034090.3C",-0.742899537371219,3.76684824859741,3.27754558222802,0.0702338896296563,0.53126889027018,"AT5G27350","SFP1","Major facilitator superfamily protein",86.744
"3159","BraA02g000780.3C",-0.610999760429439,4.16786423463222,3.27596080840728,0.0703017502138766,0.531613868030732,NA,NA,NA,NA
"3160","BraA08g027000.3C",1.52470712767173,0.257572031945945,3.27515692026165,0.0703361998327571,0.531706057469906,"AT1G22030",NA,NA,86.037
"3161","BraA03g022720.3C",0.876463610021608,2.22707842190194,3.27233909994397,0.0704570968144152,0.532224486190007,"AT2G43360","BIO2",NA,88.569
"3162","BraA09g049590.3C",-0.565948786005934,3.90279751786963,3.27186985804607,0.0704772509794028,0.532224486190007,"AT3G59690","IQD13",NA,84.714
"3163","BraA05g004820.3C",-0.831743247345125,2.06517280448841,3.27163564709519,0.0704873127622938,0.532224486190007,"AT2G45010",NA,"PLAC8 family protein",90.688
"3164","BraA09g009400.3C",-0.308363344166071,7.64323445064019,3.27140458032305,0.070497240977902,0.532224486190007,"AT5G66750","ATDDM1","chromatin remodeling 1",88.85
"3165","BraA10g023150.3C",0.404261107877271,4.50504636620965,3.27096390378136,0.0705161796212061,0.532224486190007,"AT5G16620","ATTIC40","hydroxyproline-rich glycoprotein family protein",84.856
"3166","BraA01g002370.3C",-0.695784900997728,2.96317900382194,3.27006425506174,0.0705548601068886,0.532232225951914,"AT4G36280","AtMORC2",NA,86.923
"3167","BraA10g030570.3C",-1.96649182765909,0.454655756145765,3.26990369660951,0.0705617657229451,0.532232225951914,"AT5G08260","scpl35","serine carboxypeptidase-like 35",79.024
"3168","BraA09g045350.3C",-0.581958790987335,4.78897534395015,3.26856191864773,0.0706195038812919,0.53246336774425,"AT3G54420","ATCHITIV","homolog of carrot EP3-3 chitinase",88.078
"3169","BraA05g012760.3C",-0.874317925144463,3.70198297520376,3.26738957337931,0.0706699925923361,0.53246336774425,"AT2G32680","AtRLP23","receptor like protein 23",75.122
"3170","BraA07g034050.3C",1.46839493915497,0.349988261329114,3.26646867844327,0.0707096793533015,0.53246336774425,"AT1G69040","ACR4","ACT domain repeat 4",91.096
"3171","BraA07g005350.3C",0.687829228776807,2.74352010176865,3.2662262311727,0.0707201317970145,0.53246336774425,"AT2G15560",NA,"Putative endonuclease or glycosyl hydrolase",75.988
"3172","BraA03g012140.3C",-1.95617379946964,1.32567688240045,3.26609580626231,0.0707257553910753,0.53246336774425,"AT5G57980","RPB5C","RNA polymerase II fifth largest subunit, C",83.226
"3173","BraA06g015540.3C",0.378093026926944,5.6132108521867,3.26608665992417,0.070726149776143,0.53246336774425,"AT1G19940","AtGH9B5","glycosyl hydrolase 9B5",85.059
"3174","BraA01g015150.3C",-0.714882190198161,4.22113050924121,3.26546043134842,0.0707531580110358,0.532498877935609,"AT4G24340",NA,NA,85.019
"3175","BraA07g021090.3C",0.343320557790888,7.46691480921734,3.26420794945786,0.0708072086998501,0.532564663843663,"AT3G53130","CYP97C1",NA,84.972
"3176","BraA09g004550.3C",-0.583639702982104,6.65565717149624,3.26328973940603,0.0708468620325219,0.532564663843663,"AT5G49480","ATCP1","Ca2+-binding protein 1",78.156
"3177","BraA08g022270.3C",0.670501958871201,7.48981494641866,3.26305590004746,0.0708569642953986,0.532564663843663,"AT4G39730","ATPLAT1","Lipase/lipooxygenase, PLAT/LH2 family protein",86.424
"3178","BraA09g021050.3C",-0.387398559539153,5.05195556150077,3.26294285930018,0.0708618484036117,0.532564663843663,"AT5G45130","ATRAB-F2A","RAB homolog 1",91.254
"3179","BraA03g007870.3C",0.381685588559157,6.32260694434721,3.26267622590831,0.070873370159034,0.532564663843663,"AT5G17230","PSY","PHYTOENE SYNTHASE",84.503
"3180","BraA07g016840.3C",1.05721200172034,3.73291940748015,3.26202828563893,0.0709013773030035,0.532607578935267,"AT5G67100","ICU2","DNA-directed DNA polymerases",87.875
"3181","BraA03g015420.3C",0.686239321878622,2.12153675160101,3.26089627500586,0.0709503367909868,0.532686358371878,"AT5G51540","AtOCT1","Zincin-like metalloproteases family protein",87.968
"3182","BraA06g039500.3C",-0.522703453121958,3.62553001686431,3.26075468349109,0.0709564631756244,0.532686358371878,"AT2G02970","APY6","GDA1/CD39 nucleoside phosphatase family protein",83.165
"3183","BraA04g014680.3C",-0.578609681633184,2.93813148306186,3.25886208457243,0.0710384066268663,0.533133979736909,"AT5G37475",NA,"Translation initiation factor eIF3 subunit",85.63
"3184","BraA06g000420.3C",0.461207807634274,5.54542910713946,3.25786249715482,0.0710817264613077,0.533166073144075,"AT1G55690",NA,"Sec14p-like phosphatidylinositol transfer family protein",88.263
"3185","BraA03g004450.3C",0.524257885406869,2.71180424431525,3.25773343479673,0.0710873217918569,0.533166073144075,"AT5G10750",NA,"Protein of unknown function (DUF1336)",84.759
"3186","BraA01g024740.3C",-0.844726388140015,4.23685083317558,3.25683652940556,0.0711262189956158,0.53320513491778,"AT3G48100","ARR5",NA,91.32
"3187","BraA03g032900.3C",1.53983760929806,0.658511769827623,3.25600434501842,0.0711623297603852,0.53320513491778,"AT3G06770",NA,"Pectin lyase-like superfamily protein",84.004
"3188","BraA02g042500.3C",0.46155361076429,5.36619409653798,3.25548028608773,0.0711850801962431,0.53320513491778,"AT5G23440","FTRA1","ferredoxin/thioredoxin reductase subunit A (variable subunit) 1",77.303
"3189","BraA02g043760.3C",0.630435380468444,3.99998809548433,3.25507445050087,0.0712027036772762,0.53320513491778,"AT5G62540","UBC3","ubiquitin-conjugating enzyme 3",86.607
"3190","BraA10g032380.3C",-1.10430798158473,1.5846125498183,3.25504149117854,0.0712041351468402,0.53320513491778,"AT5G03890",NA,NA,80.897
"3191","BraA05g022240.3C",-0.645689206073551,5.23024435481356,3.2529377121432,0.0712955690548051,0.53349428546942,"AT1G34180","anac016","NAC domain containing protein 16",75.924
"3192","BraA10g012410.3C",0.622091186854629,8.57093580427134,3.25286529981493,0.0712987184599564,0.53349428546942,"AT5G54270","LHCB3","light-harvesting chlorophyll B-binding protein 3",91.98
"3193","BraA09g042350.3C",-0.453527148632714,5.28508561617358,3.25261173789626,0.0713097477186812,0.53349428546942,"AT3G51160","GMD2",NA,85.153
"3194","BraA04g003020.3C",-0.376971132475885,4.62172045506448,3.251583770781,0.0713544802470727,0.53366181093991,"AT3G57890",NA,"Tubulin binding cofactor C domain-containing protein",86.339
"3195","BraA09g018680.3C",-0.60085003656073,3.58019447767872,3.25052598899549,0.0714005415705246,0.53367582802172,"AT1G56423",NA,NA,83.639
