metabolite,estimate_trt_(Intercept),estimate_trt_trtlive,estimate_trt_genotypeR500,estimate_trt_trtlive:genotypeR500,p.value_trt_trtlive,p.value_trt_genotypeR500,p.value_trt_trtlive:genotypeR500,estimate_leaf_(Intercept),estimate_leaf_value_scale,p.value_leaf_value_scale,tissue,FDR_trt_trtlive,FDR_trt_genotypeR500,FDR_trt_trtlive:genotypeR500,FDR_leaf_value_scale,sig.both
met_per_mg_leaf_xylulose NIST,328.190802410602,76.95003793278856,30.938147773902603,-52.02246828277683,0.40995219504694247,0.7386054478304335,0.6917086460827746,0.08808717346176755,0.0804081841082339,0.7040833264144838,leaf,0.9517619613757811,0.8715828347871051,0.8695765836469166,0.9159978330983041,FALSE
met_per_mg_leaf_xylose,363.50062660324807,18.588046652382662,116.71267029679443,-88.05856246037499,0.7985545508424214,0.12003448922086803,0.3965422705347419,0.08808717346176755,0.12321362352333698,0.5596648754765046,leaf,0.9880920613432262,0.27269271716270693,0.7859319261461023,0.8789189982242088,FALSE
met_per_mg_leaf_xylonic acid isomer,72.21381033417659,-0.2241917347601756,-8.52062722329742,-18.464270534205863,0.9844868991305498,0.4629982687544911,0.2650800912581614,0.08808717346176759,0.15399835179753193,0.4649441999793672,leaf,0.9925128482489209,0.6679319286950036,0.7619770634454012,0.8417495348688726,FALSE
met_per_mg_leaf_xylonic acid,34.4357001009792,5.159642493056161,12.644205650134747,-5.147566191224637,0.45912780571822387,0.07916518571010064,0.6002326918890613,0.08808717346176756,0.1559792748471675,0.4591484112088994,leaf,0.9748726482473615,0.21591501956881584,0.8457885565513656,0.8417495348688726,FALSE
met_per_mg_leaf_xanthine,3.135698127967817,0.5840845304096635,0.5628401488692122,-2.2261491153393687,0.45974107843483525,0.47600896317879327,0.05569817693301293,0.08808717346176755,-0.004994593540445147,0.9812092924342888,leaf,0.9748726482473615,0.6702206201557409,0.7133000929778728,0.995761726330706,FALSE
met_per_mg_leaf_vanillic acid,6.341785918683061,-0.6606940157374105,-0.5701230581184593,-0.7025434388383156,0.6962393591542055,0.7360785076828731,0.7689186459288946,0.08808717346176752,-0.20419177973156044,0.33027338476480395,leaf,0.9880920613432262,0.8715828347871051,0.9269156279690783,0.7933100227793964,FALSE
met_per_mg_leaf_valine,5533.51895456945,-1281.7172865906127,-4139.243661099021,1258.6747633119912,0.18888310027151786,2.8083434642192786e-4,0.3561567600430784,0.08808717346176752,-0.7498071612915346,1.4856452993713498e-5,leaf,0.8654999291057169,0.004493349542750846,0.7859319261461023,0.0026147357268935757,FALSE
met_per_mg_leaf_uridine,42.539547665734865,6.966630117888585,-6.562912516661236,-13.899506009710283,0.727662767496063,0.7428262796481009,0.6237529221399432,0.08808717346176756,-0.2549240665955598,0.22126317089473546,leaf,0.9880920613432262,0.8715828347871051,0.8559407819867526,0.7211540384717303,FALSE
met_per_mg_leaf_urea,119.06681294820588,-5.77509303208169,13.01367471822448,-43.505476867458626,0.8474837253039961,0.6653280806887522,0.3117105647590679,0.08808717346176755,0.0547456994666109,0.796127612201985,leaf,0.9880920613432262,0.8364124442944313,0.7859319261461023,0.9167172084887183,FALSE
met_per_mg_leaf_uracil,79.46765962473822,47.183209017179934,-34.932449260792815,-56.82570673048368,0.16680315705043997,0.3007809342192228,0.23596050240037797,0.08808717346176755,-0.4020790206053293,0.047284092070376135,leaf,0.8654999291057169,0.4802454732588458,0.7619770634454012,0.43800001075716843,FALSE
met_per_mg_leaf_UDP-N-acetylglucosamine,2.854996606334302,0.36786331587661086,1.8036699806808358,-1.58220704778525,0.5700667666101824,0.010314467882179336,0.09434519560015987,0.08808717346176752,0.139790092961189,0.5076001365487971,leaf,0.9880920613432262,0.047772272296409554,0.7133000929778728,0.8590156156979644,FALSE
met_per_mg_leaf_tyrosine,1197.3562160976842,-5.328730919155769,-672.9361179482894,81.20642794160891,0.9812817003082044,0.0070732094066532376,0.8005621740668216,0.08808717346176752,-0.497242760010723,0.011715965482832111,leaf,0.9925128482489209,0.033972892505120623,0.9277025617179511,0.2265044911796926,FALSE
met_per_mg_leaf_tryptophan,228.75754704330254,59.5568199427882,-75.94632390521222,-62.77322791860632,0.38710154495349314,0.2728739383668467,0.5174248844188911,0.08808717346176759,-0.4336586757680243,0.031011975318144147,leaf,0.9455529069045595,0.4446834551163428,0.8110580475557024,0.3411317284995856,FALSE
met_per_mg_leaf_tocopherol alpha-,20.136217500162445,4.496363573935336,7.875793635148181,-9.773270964471802,0.367456490215364,0.12193816904731332,0.1717960565438467,0.08808717346176756,0.23115948353593285,0.268878071682335,leaf,0.9419643421488405,0.27269271716270693,0.7133000929778728,0.7664287846077723,FALSE
met_per_mg_leaf_thymine,3.273369884691617,0.23110713068213173,-0.019778127878689843,-0.8929186315781608,0.8214293588039072,0.9845790863193653,0.5391692702500976,0.08808717346176755,-0.1125457086419953,0.5943924964842128,leaf,0.9880920613432262,0.9902052525269046,0.8110580475557024,0.9018368912174263,FALSE
met_per_mg_leaf_threonine,778.254055998769,-137.02643030381205,-485.59560226840404,101.08259041830459,0.3601280835162749,0.0034221607844715776,0.6304659364073296,0.08808717346176749,-0.6217614201196863,9.175166911126192e-4,leaf,0.9419643421488405,0.020768975795413713,0.8559407819867526,0.05382764587860699,FALSE
met_per_mg_leaf_threonic acid,157.91824926374295,34.745351221296595,228.3321964387128,-85.34660824014861,0.6048934189968245,0.0025052638380067137,0.3720940013036097,0.08808717346176756,-0.2610632987472348,0.2099413861003006,leaf,0.9880920613432262,0.018371934812049233,0.7859319261461023,0.7105708452625559,FALSE
met_per_mg_leaf_tagatose,29.219820319916426,7.346782107455807,5.223339420149776,-6.787534244700448,0.16166447886338572,0.3138337341981323,0.35375760863396044,0.0880871734617675,0.15462539783579995,0.46310550712554666,leaf,0.8654999291057169,0.49316729659706504,0.7859319261461023,0.8417495348688726,FALSE
met_per_mg_leaf_sucrose,250.24327411289465,-83.7961047989065,3557.7598035601663,22.760670958072367,0.9730270472569991,0.16155891747539278,0.9948184401625921,0.08808717346176755,-0.031989018948088865,0.8800635575307669,leaf,0.9925128482489209,0.31668834187872713,0.9999570401200822,0.9430614103419596,FALSE
met_per_mg_leaf_succinic acid,414.71554948997846,71.67162150382792,-192.03674383448868,-70.38869820640042,0.3098443453711328,0.011256021668863171,0.4776801292443803,0.08808717346176755,-0.09738241268719168,0.6452605903929209,leaf,0.9419643421488405,0.048318532041949226,0.7992479365643992,0.9159978330983041,FALSE
met_per_mg_leaf_stigmasterol,3.9587836067982214,-0.12234225428555773,0.06378627893245672,-0.986928315658653,0.8798310488024209,0.9371598147029585,0.39277059905455325,0.08808717346176755,0.0015879613096006556,0.9940252950267545,leaf,0.9880920613432262,0.9873713925515384,0.7859319261461023,0.995761726330706,FALSE
met_per_mg_leaf_stearic acid,2970.393265974368,-463.1602576196978,-511.0887347545641,-164.64065449011423,0.37602544257397263,0.32967881887457773,0.822281816068184,0.08808717346176752,0.2052944079454889,0.32760983480903294,leaf,0.9454353984717027,0.5134820541763334,0.9277025617179511,0.7933100227793964,FALSE
met_per_mg_leaf_spermidine,11.480244251220212,-3.839633989499912,-6.697487478806549,4.79546677891512,0.33378935348954286,0.0994652222063555,0.39212362495042885,0.08808717346176755,-0.15236057408902354,0.46976442242976046,leaf,0.9419643421488405,0.2500839872616938,0.7859319261461023,0.8417495348688726,FALSE
met_per_mg_leaf_sinapinic acid,71.57230646879188,26.583387971084655,-21.989796418124985,-25.38349445265935,0.21412555083197224,0.3011645853485823,0.39657863833274654,0.08808717346176757,0.2200028319228389,0.293327439928531,leaf,0.8654999291057169,0.4802454732588458,0.7859319261461023,0.7664287846077723,FALSE
met_per_mg_leaf_shikimic acid,240.28267880903024,13.475661130361495,-83.48532912534826,-55.221439638437495,0.7327272602846149,0.0443727917975054,0.3276191286611566,0.08808717346176757,-0.2143514883528895,0.30622436819994275,leaf,0.9880920613432262,0.14462243252520277,0.7859319261461023,0.7664287846077723,FALSE
met_per_mg_leaf_serine,3304.842294585361,1295.148589937414,-1729.5212715147147,-1129.8924375509898,0.2565977922543566,0.13455266445410874,0.4795953175594424,0.08808717346176755,0.06841924522135594,0.7466700859184334,leaf,0.9032242287353351,0.28879596273077,0.7992479365643992,0.9159978330983041,FALSE
met_per_mg_leaf_saccharic acid,3.5800935338825424,2.8480834369171366,5.1665537987712575,-4.306969311661165,0.14763282153209184,0.012832705003880224,0.12292447201695185,0.08808717346176756,0.09279005767018689,0.6609901464434902,leaf,0.8654999291057169,0.051330820015520896,0.7133000929778728,0.9159978330983041,FALSE
met_per_mg_leaf_ribose,1166.5520651488848,-22.31862059476939,-433.9112994032027,-91.37756047262474,0.9362309312426818,0.13090286534380483,0.8169355815090253,0.0880871734617675,-0.45651617564794067,0.022303428611465035,leaf,0.9880920613432262,0.28443091729024256,0.9277025617179511,0.3013874352451341,FALSE
met_per_mg_leaf_ribonic acid,8.46514137855641,4.270077131146984,3.8978997707581793,-6.200431892915938,0.10530986803638676,0.13715845056442055,0.09689206069136175,0.08808717346176756,-0.37483018644424726,0.06611488869497974,leaf,0.8654999291057169,0.29084201565467493,0.7133000929778728,0.46544881641265734,FALSE
met_per_mg_leaf_ribitol,153.51083740296752,41.331776499775245,90.78760170958371,-60.025262048274506,0.4141331657334617,0.08189868366387082,0.4018970076883478,0.08808717346176756,-0.09082055431873697,0.6677793961038749,leaf,0.9517619613757811,0.21839648977032217,0.7859319261461023,0.9159978330983041,FALSE
met_per_mg_leaf_raffinose,9.670956938267874,-0.17741818960779893,46.31505956725226,45.15022081845622,0.996421962568202,0.24976171908837153,0.42349387604696853,0.08808717346176755,0.007474050597270351,0.9718840512255996,leaf,0.996421962568202,0.4108230145752653,0.7960999539789527,0.9944860059052648,FALSE
met_per_mg_leaf_quinic acid,18.38593685414982,10.312082682136815,-13.813959659554888,-5.256920969421982,0.1655799665615736,0.06819478166264736,0.6096163992872843,0.08808717346176755,-0.0014183584160501663,0.9946634165935537,leaf,0.8654999291057169,0.19675871430534322,0.8515276688457304,0.995761726330706,FALSE
met_per_mg_leaf_pyruvic acid,226.15611384433964,65.50882808569128,-118.9943444244067,-77.58426232435384,0.455674814106635,0.18224464949201508,0.5312848264493109,0.08808717346176756,0.26532482033592225,0.20231580871852478,leaf,0.9748726482473615,0.33763219274310163,0.8110580475557024,0.6981878889109875,FALSE
met_per_mg_leaf_pyrrole-2-carboxylic acid,31.626116727853777,11.876814379222514,174.588955807702,-137.1681109198983,0.7638185276294147,2.304939103722831e-4,0.021806490511829483,0.08808717346176753,-0.3517687861387364,0.08613829407985002,leaf,0.9880920613432262,0.004056692822552183,0.7133000929778728,0.53860179854976,FALSE
met_per_mg_leaf_putrescine,172.98106160186362,-16.984226844791216,-102.95924296231784,2.8932815531618674,0.6533059507626282,0.011964539349791973,0.9567411720084849,0.08808717346176752,-0.34309459723722113,0.09474352917684258,leaf,0.9880920613432262,0.05013711727531875,0.9963695045768837,0.5558287045041431,FALSE
met_per_mg_leaf_pseudo uridine,18.52348651353608,1.3808093489744935,-0.8819888401233129,-1.2672231587964682,0.8080352677868853,0.8766161303227455,0.8746647600577486,0.08808717346176763,-0.32723540626546294,0.11210802940603243,leaf,0.9880920613432262,0.9646221358695642,0.9553210436349762,0.5573488800114216,FALSE
"met_per_mg_leaf_propane-1,3-diol NIST",47.268403526245635,-10.224935919276584,-4.973959030086859,2.1960807959120068,0.41676639660688375,0.6909500667077888,0.9010414388829888,0.08808717346176753,0.16022325554521416,0.4468591514492435,leaf,0.9517619613757811,0.8386704257970402,0.9553210436349762,0.8417495348688726,FALSE
met_per_mg_leaf_proline,3645.8082424526633,-203.21422282554792,3740.7531908462142,-4402.047515967196,0.916524141691456,0.06483891814961368,0.11962963852491924,0.08808717346176753,0.06795488137966488,0.7483350663414751,leaf,0.9880920613432262,0.19019415990553346,0.7133000929778728,0.9159978330983041,FALSE
met_per_mg_leaf_phytol,81.3504447323124,45.1635305394922,53.93633841206312,-113.74316311237631,0.02969890072376346,0.011159660958273808,4.737790927853107e-4,0.08808717346176753,0.3204682880263419,0.12018742015751474,leaf,0.8654999291057169,0.048318532041949226,0.08338512033021468,0.5573488800114216,FALSE
met_per_mg_leaf_phosphate,245.14770578237452,125.44556036570826,1147.5773320257229,-371.20331226453243,0.5522622216454928,2.0557101468374006e-5,0.22041481310621164,0.08808717346176753,0.15747320438343226,0.4548025014913314,leaf,0.9880920613432262,8.934136506080513e-4,0.7606471981704559,0.8417495348688726,FALSE
met_per_mg_leaf_phenylpyruvate,36.36514503275206,11.086552019456663,-13.375770335939025,-16.49659462527667,0.10541282849906175,0.05412076904509773,0.08954061803625402,0.08808717346176752,-0.061986711081445114,0.7698287950174018,leaf,0.8654999291057169,0.1671097430164421,0.7133000929778728,0.9159978330983041,FALSE
met_per_mg_leaf_phenylethylamine,22.030237798446628,-2.727851985525925,-2.2746825901653582,-4.014273688389428,0.5028697538725106,0.5757178153156671,0.4859064159794927,0.08808717346176759,-0.16998634476743704,0.4192610988139509,leaf,0.9880920613432262,0.7676925972977853,0.7992479365643992,0.8417495348688726,FALSE
met_per_mg_leaf_phenylalanine,1631.9138434763602,-50.59122908405056,-1004.6760786949609,49.79541891353283,0.853246804146918,0.0013488675176610467,0.8975394639898606,0.08808717346176757,-0.48146316405834066,0.015172271838908085,leaf,0.9880920613432262,0.012494772795176013,0.9553210436349762,0.24275634942252935,FALSE
met_per_mg_leaf_phenol,18.30437683759733,-2.3259873927466153,1.3604676422289588,-5.8687572621052855,0.5697071715859012,0.7388266997916887,0.3147370802405549,0.08808717346176759,0.23421652359279213,0.26241304963916706,leaf,0.9880920613432262,0.8715828347871051,0.7859319261461023,0.7664287846077723,FALSE
met_per_mg_leaf_pentitol,11.917305711769622,-2.9844969614374173,15.228731477718316,-0.13773280401560042,0.48836824023153846,0.0017794962721857657,0.9818493612284116,0.08808717346176753,-0.25861228075147646,0.21441373319384657,leaf,0.9880920613432262,0.014235970177486125,0.9988756507294823,0.712015415889,FALSE
met_per_mg_leaf_pelargonic acid,46.52018337231668,0.6452279787539178,-3.731810888477904,-8.942299398998903,0.9341055311482069,0.6334653738210789,0.42159255054271016,0.08808717346176752,0.33154988170859045,0.10716923850059505,leaf,0.9880920613432262,0.8078978680616659,0.7960999539789527,0.5573488800114216,FALSE
met_per_mg_leaf_palmitic acid,589.436159818305,-26.661499666674207,-38.28137213537187,-94.15313511014763,0.7876582277819577,0.6992257431433848,0.5032548949838072,0.08808717346176756,0.274543157020716,0.18646840999809305,leaf,0.9880920613432262,0.8429022657070939,0.8110580475557024,0.6981878889109875,FALSE
met_per_mg_leaf_oxoproline,14174.475107922577,-514.7668980267388,-6692.336746438307,-1429.4741987859709,0.8200916713383611,0.007142028538008312,0.655788086244282,0.08808717346176759,-0.34907331193213703,0.08874688726104,leaf,0.9880920613432262,0.033972892505120623,0.8576228748452953,0.53860179854976,FALSE
met_per_mg_leaf_ornithine,390.2582681032572,258.1872170850616,206.07936057757894,-231.1769146318958,0.05195512603567216,0.11464489064525993,0.20554406507455064,0.08808717346176759,0.1768685946637591,0.40038150954739515,leaf,0.8654999291057169,0.27266892910223983,0.7382807235330798,0.8417495348688726,FALSE
met_per_mg_leaf_oleic acid,9.265036871457351,-1.699091259811684,0.3896613604822683,-1.9942265481798118,0.5081869458948888,0.8787538720025307,0.5822595345325321,0.08808717346176752,0.2951115508176711,0.1542362776290139,leaf,0.9880920613432262,0.9646221358695642,0.84054810135742,0.6652737836523765,FALSE
met_per_mg_leaf_octanol NIST,20.904644133195713,0.9993026826081873,2.1115388438821947,-8.633807577659839,0.819458976200669,0.6303946708736701,0.1730708867364176,0.08808717346176749,0.33363972343109083,0.10483544148057024,leaf,0.9880920613432262,0.8078978680616659,0.7133000929778728,0.5573488800114216,FALSE
met_per_mg_leaf_octadecanol,7.584238113394489,0.2641712288501105,0.74141253003593,-1.9898158724354909,0.8382270265992218,0.5680575746182344,0.2836947221541456,0.08808717346176753,0.043614146592642636,0.8369705253125967,leaf,0.9880920613432262,0.7676925972977853,0.7681580169096865,0.9414304744398029,FALSE
met_per_mg_leaf_nicotinamide,51.349789441854796,6.1963687035035,17.13294277494672,-23.46130931249877,0.6666296258797867,0.24078528344201527,0.25551823717337374,0.08808717346176759,-0.24576076754779946,0.23890617533357925,leaf,0.9880920613432262,0.40366544807194654,0.7619770634454012,0.7542778406211664,FALSE
met_per_mg_leaf_N-acetylornithine,15.928625176660208,-1.4552359731519813,2.7347935909853933,-3.208433095534258,0.8048921323007735,0.6431418097134409,0.7004770678984715,0.08808717346176755,-0.26534341960269625,0.2022829442668194,leaf,0.9880920613432262,0.814337831004069,0.8743543542562482,0.6981878889109875,FALSE
met_per_mg_leaf_N-acetylmannosamine,387.3093699497209,25.67034419585482,89.74586334633044,6.306389434565616,0.7309663408038303,0.2370085190674826,0.9523011590130942,0.08808717346176753,0.06320228898662894,0.7654370998701765,leaf,0.9880920613432262,0.40366544807194654,0.9963695045768837,0.9159978330983041,FALSE
met_per_mg_leaf_n-acetyl-d-hexosamine,470.8648414748607,156.21807651914102,167.50963259691272,-145.80890692118007,0.18899946406343876,0.16031626760306517,0.380122805843104,0.08808717346176752,0.21524941864723318,0.3041522129415998,leaf,0.8654999291057169,0.31668834187872713,0.7859319261461023,0.7664287846077723,FALSE
met_per_mg_leaf_myristic acid,15.950410533669903,-0.5540053972718018,-0.4124561357222248,-0.6198718950252713,0.8413800808723145,0.8815305208782582,0.874167555264787,0.0880871734617675,0.15637613002928083,0.45799183607263927,leaf,0.9880920613432262,0.9646221358695642,0.9553210436349762,0.8417495348688726,FALSE
met_per_mg_leaf_myo-inositol,3739.9600038332387,2058.6970356693632,14541.642974033772,-5158.241634780051,0.4536024430623754,2.767655271592386e-5,0.19079163928450144,0.08808717346176753,0.13493550966262216,0.5225989547773139,leaf,0.9748726482473615,8.934136506080513e-4,0.7213645612654137,0.8693252635386973,FALSE
met_per_mg_leaf_mucic acid,7.874361584341385,1.9497216371427923,27.577705535625324,-11.638098479533856,0.5676563606526451,7.653456441669322e-8,0.023479532458753553,0.08808717346176756,0.08536142901552726,0.6867292420197497,leaf,0.9880920613432262,1.3470083337338007e-5,0.7133000929778728,0.9159978330983041,FALSE
met_per_mg_leaf_methyl O-D-galactopyranoside,436.9302422741763,420.10643132775346,-64.51712326023346,-495.62464797623994,0.07545496593952193,0.7763344326430102,0.13344410030502873,0.08808717346176755,0.3897539745300896,0.05519921792630523,leaf,0.8654999291057169,0.8989135535866434,0.7133000929778728,0.46544881641265734,FALSE
met_per_mg_leaf_methionine sulfoxide,47.33666435079818,13.808916412362743,-7.904330362826254,-9.879884269689224,0.19983035067580254,0.4567441584400379,0.5100379499202342,0.0880871734617675,-0.2753446345632107,0.1851321122655348,leaf,0.8654999291057169,0.664355139549146,0.8110580475557024,0.6981878889109875,FALSE
met_per_mg_leaf_methionine,267.9577255687217,-11.092488318938177,-170.06579422488988,22.077372964168077,0.8455343921551941,0.006674539241578071,0.7840463622555871,0.08808717346176749,-0.45163329188271734,0.023974000530862943,leaf,0.9880920613432262,0.033938714924422166,0.9277025617179511,0.3013874352451341,FALSE
met_per_mg_leaf_methanolphosphate,308.4836634750046,153.62177830091645,543.930501964443,-245.53968699985197,0.2438861219143595,3.907989636079803e-4,0.18988263271760814,0.08808717346176757,0.1626652082827645,0.4398677389142076,leaf,0.9032242287353351,0.004912901256786038,0.7213645612654137,0.8417495348688726,FALSE
met_per_mg_leaf_melibiose,6.324359117372367,-0.3565768842990149,-0.4269118262322915,0.27580829256928047,0.8111099324439021,0.7748429744870561,0.8959475936226342,0.08808717346176752,-0.42794958598813354,0.03356306113863003,leaf,0.9880920613432262,0.8989135535866434,0.9553210436349762,0.3474763976705227,FALSE
met_per_mg_leaf_melezitose,4.5690842386545025,0.70248902927475,2.135176396338232,-3.642751700863877,0.590081942312753,0.11167313417943127,0.0583907942496532,0.08808717346176755,-0.060712341684877304,0.7744402754553058,leaf,0.9880920613432262,0.2692393371997247,0.7133000929778728,0.9159978330983041,FALSE
met_per_mg_leaf_maltotriose,6.776104490325008,2.5957620834654604,7.581004837055013,-5.297776788332978,0.545193430122701,0.08737895650074812,0.38499011777482084,0.08808717346176755,-0.128280042270663,0.5434997032674237,leaf,0.9880920613432262,0.22953278125569654,0.7859319261461023,0.8775775025235466,FALSE
met_per_mg_leaf_maltose,1876.8110463218586,566.7160013823977,523.6646579353658,-431.6968195611062,0.12254601763131047,0.15185204326086277,0.3954248077241339,0.08808717346176755,0.06310659511016344,0.7657825748127268,leaf,0.8654999291057169,0.3071949380909408,0.7859319261461023,0.9159978330983041,FALSE
met_per_mg_leaf_malonic acid,5.250228427330616,0.65080049727981,11.895477864791602,-4.2207143745272475,0.857259214926017,0.003335889464829922,0.41327801723459967,0.08808717346176753,0.32782655010377176,0.11142166062243211,leaf,0.9880920613432262,0.020768975795413713,0.7960999539789527,0.5573488800114216,FALSE
met_per_mg_leaf_malic acid,38818.18180961693,-6530.100782497114,766.3569607843106,-5613.375778515302,0.21637498227642923,0.8824100220170445,0.4468542657903998,0.08808717346176755,-0.04704551062790718,0.8243317294382583,leaf,0.8654999291057169,0.9646221358695642,0.7960999539789527,0.9414304744398029,FALSE
met_per_mg_leaf_maleimide,14.988081339283491,7.706019927337583,44.24913923432343,-26.934104759047262,0.3620306955870852,3.0457283543456296e-5,0.03198155831124768,0.08808717346176755,0.0011264465068683968,0.995761726330706,leaf,0.9419643421488405,8.934136506080513e-4,0.7133000929778728,0.995761726330706,FALSE
met_per_mg_leaf_maleic acid,555.7828895831896,120.78988468972321,-76.16197886937162,-9.16982707512613,0.515420585958102,0.6807462374932307,0.9719971197973745,0.08808717346176755,0.03576839782085546,0.8660115544034933,leaf,0.9880920613432262,0.8386704257970402,0.9988756507294823,0.9414304744398029,FALSE
met_per_mg_leaf_lyxose,33.19063208529186,3.6268547110930425,24.045634169912905,-26.985136451081747,0.6970956427937487,0.016466862455953718,0.05083746731085755,0.08808717346176755,0.061085252658829685,0.7730900723017115,leaf,0.9880920613432262,0.06300364765756206,0.7133000929778728,0.9159978330983041,FALSE
met_per_mg_leaf_lyxitol,51.58987719634015,58.77244068617844,30.138939060564017,-126.38980504012109,0.3233612006351675,0.6092841329620855,0.1392970352327184,0.08808717346176753,0.09394714718972351,0.6570134610189864,leaf,0.9419643421488405,0.8002537865770676,0.7133000929778728,0.9159978330983041,FALSE
met_per_mg_leaf_lysine,815.0046388026395,-101.80842292622755,-602.4845078803012,172.65508227081511,0.6066980994592769,0.00570642260760958,0.5376199661085472,0.08808717346176753,-0.4931831125950069,0.012536061731946007,leaf,0.9880920613432262,0.03043425390725109,0.8110580475557024,0.2265044911796926,FALSE
met_per_mg_leaf_linolenic acid,172.62676107470048,20.157213019812833,-48.83422267817515,-26.32126681611501,0.5685521935282852,0.17549277238845634,0.5983359932162111,0.08808717346176753,0.12982260301714388,0.5386212496984776,leaf,0.9880920613432262,0.32858221213157784,0.8457885565513656,0.8775775025235466,FALSE
met_per_mg_leaf_linoleic acid,6.735452360371226,0.7331745615638582,4.432692161463102,-4.992507905314236,0.7333207709580953,0.04970814962289072,0.11178044698708728,0.08808717346176755,0.07125928570543635,0.7365112619708927,leaf,0.9880920613432262,0.1562256131005137,0.7133000929778728,0.9159978330983041,FALSE
met_per_mg_leaf_lignoceric acid,12.742472296412444,-3.0713915236667897,0.0981750774728226,-1.6620774707424722e-4,0.1696388893677286,0.9641267734650706,0.9999570401200822,0.08808717346176755,0.024517994412012932,0.9079410497604994,leaf,0.8654999291057169,0.9873713925515384,0.9999570401200822,0.9568720045380115,FALSE
met_per_mg_leaf_levoglucosan,34.41316900929618,-1.5872249632490818,7.809712025807568,7.6941111522005325,0.8981452107702848,0.5307871224268872,0.66154363722795,0.08808717346176755,0.039789459132528064,0.851104181392248,leaf,0.9880920613432262,0.7241746786599391,0.8576228748452953,0.9414304744398029,FALSE
met_per_mg_leaf_leucine,1766.3554498856954,-284.13294083245324,-1248.1267349610823,413.4669698461399,0.5875565897249668,0.02508097500336281,0.5768631884577831,0.0880871734617675,-0.5946440338664621,0.001748634211460141,leaf,0.9880920613432262,0.08828503201183709,0.84054810135742,0.0769399053042462,FALSE
met_per_mg_leaf_lactulose,193.12597370089617,-87.95384363913668,-85.09970093567554,34.7472220791718,0.42180359651881205,0.4367851553369413,0.8211123216225815,0.08808717346176755,-0.11868539529903857,0.5742936636124092,leaf,0.9517619613757811,0.6471254600943684,0.9277025617179511,0.8789189982242088,FALSE
met_per_mg_leaf_lactic acid,45.325226281885634,-0.2567675116030822,3.1159530738666024,-14.21801128602794,0.9734984109415571,0.6874489649210271,0.20268776537173727,0.0880871734617675,0.11928919986505049,0.5723333383302562,leaf,0.9925128482489209,0.8386704257970402,0.7382807235330798,0.8789189982242088,FALSE
met_per_mg_leaf_isothreonic acid,102.1417910791218,9.74458432281401,104.23440869276224,-12.833141794006094,0.748869159336649,0.002406512331078677,0.7655767940926802,0.08808717346176752,-0.14479156437538399,0.49237061416974115,leaf,0.9880920613432262,0.018371934812049233,0.9269156279690783,0.8579923573650935,FALSE
met_per_mg_leaf_isoribose,26.629334341835854,2.9192920989993483,0.2747305699947325,-7.988600401245936,0.7423587559103231,0.9752864555386629,0.5262715623285257,0.08808717346176753,0.08559775780427253,0.6859049895506175,leaf,0.9880920613432262,0.9873713925515384,0.8110580475557024,0.9159978330983041,FALSE
met_per_mg_leaf_isoleucine,3751.1686825563456,-1033.622606805866,-2754.362623089673,676.8020692091328,0.13644934912465187,5.136212661572542e-4,0.48083394138531566,0.08808717346176752,-0.5599271815013986,0.0036847110390797948,leaf,0.8654999291057169,0.005810437835783115,0.7992479365643992,0.12970182857560877,FALSE
met_per_mg_leaf_isohexonic acid,3.5800935338825424,2.6444906225458786,5.523543046083088,-3.9767591872246864,0.14490765320169183,0.004829765975998974,0.1223871840094961,0.08808717346176755,0.04104364999669989,0.8464643551507736,leaf,0.8654999291057169,0.027420606831478046,0.7133000929778728,0.9414304744398029,FALSE
met_per_mg_leaf_isocitric acid,596.6487605095542,157.73992516314962,204.5522145108672,-155.63333738591805,0.20871516071522797,0.10762290446089447,0.3755789980596017,0.08808717346176756,0.14081060127372844,0.5044741300694386,leaf,0.8654999291057169,0.2667835378185553,0.7859319261461023,0.8590156156979644,FALSE
met_per_mg_leaf_inulotriose,3.008586582159271,-0.4790984964053037,8.372676560463109,-2.4892398266054467,0.9265230892959626,0.11831074449559917,0.7350999405270411,0.08808717346176755,0.021911860636880453,0.9176921512623835,leaf,0.9880920613432262,0.27269271716270693,0.9111097854419663,0.9613917775129732,FALSE
met_per_mg_leaf_inositol-4-monophosphate,4.649346655833879,0.15518304838290897,6.796808455518394,-4.056896324138661,0.9229248176091143,3.560134019133618e-4,0.08515829722921038,0.08808717346176755,0.18426888094839808,0.38062191816084223,leaf,0.9880920613432262,0.004819873748980899,0.7133000929778728,0.8417495348688726,FALSE
met_per_mg_leaf_hypoxanthine,49.93762104172623,20.995834907300296,75.68724073083634,-67.35953272524608,0.3571511267446732,0.0028556690961486354,0.045022513960127186,0.08808717346176755,-0.14540444161354593,0.490520212966035,leaf,0.9419643421488405,0.01861473188600592,0.7133000929778728,0.8579923573650935,FALSE
met_per_mg_leaf_hydroxylamine,1993.9150592107235,-180.32669049194337,108.95675963095046,-693.0890270928111,0.7719293334562911,0.8608805830208395,0.4339523112711283,0.08808717346176752,0.23887809658855133,0.25274855896260356,leaf,0.9880920613432262,0.9646221358695642,0.7960999539789527,0.7664287846077723,FALSE
