metabolite,estimate_trt_(Intercept),estimate_trt_trtlive,estimate_trt_genotypeR500,estimate_trt_trtlive:genotypeR500,p.value_trt_trtlive,p.value_trt_genotypeR500,p.value_trt_trtlive:genotypeR500,estimate_leaf_(Intercept),estimate_leaf_value_scale,p.value_leaf_value_scale,tissue,FDR_trt_trtlive,FDR_trt_genotypeR500,FDR_trt_trtlive:genotypeR500,FDR_leaf_value_scale,sig.both
met_amt_leaf_homoserine,5252.5,-1722.1666666666656,-4137.999999999997,1390.1666666666652,0.0567653497461305,9.526819547545644e-5,0.2620631578977056,0.0880871734617675,-0.5482031827950247,0.0046543052386532335,leaf,0.9751625897404994,0.001397266866973361,0.8588094552981795,0.11702253171470987,FALSE
met_amt_leaf_homoglutamine,574.5,-41.33333333333305,1387.4999999999993,-552.5,0.91067605888756,0.0010867537951964107,0.29566777884696105,0.08808717346176755,-0.1371984824922143,0.5155809868903507,leaf,0.9818554955053371,0.007650746718182731,0.8588094552981795,0.8185169676800396,FALSE
met_amt_leaf_homocystine,817,-107.83333333333334,27.666666666666693,144,0.5122059655697568,0.8657799237819358,0.5357557735150198,0.08808717346176755,-0.17317283406603698,0.4104600504030168,leaf,0.9751625897404994,0.9274889158592863,0.8764169507493567,0.7371527435809282,FALSE
met_amt_leaf_hexose-6-phosphate,385.33333333333354,-62.83333333333338,135.50000000000003,39.666666666666565,0.6426519035638569,0.32177574664496983,0.8355557767315113,0.08808717346176756,0.12760096010756414,0.5456538086426491,leaf,0.9751625897404994,0.48403872999585207,0.9366739917499743,0.8285018272803203,FALSE
met_amt_leaf_heptadecanoic acid,3861.1666666666674,-853.0000000000007,263.999999999999,1119.0000000000011,0.13431750829829547,0.6343546496849418,0.16323117268706352,0.08808717346176755,0.009041134264302074,0.9659920155099062,leaf,0.9751625897404994,0.7456435639249579,0.8588094552981795,0.9942373960803712,FALSE
met_amt_leaf_guanosine,656.833333333333,209.33333333333354,-75.8333333333331,-114.16666666666693,0.1479594806378743,0.5916479521206321,0.5681372642959854,0.08808717346176756,0.0701229770343401,0.740570805407441,leaf,0.9751625897404994,0.7138250918824068,0.8764169507493567,0.898899736218687,FALSE
met_amt_leaf_guanine,8205,2560.833333333335,-2301.166666666658,-2636.33333333334,0.34653207243737083,0.39660027531887776,0.4908991500790938,0.08808717346176768,-0.494004255276484,0.012366480943656992,leaf,0.9751625897404994,0.5553266416090282,0.8764169507493567,0.19621732407991238,FALSE
met_amt_leaf_glycyl tyrosine,545.8333333333335,65.6666666666667,91.50000000000004,155.83333333333326,0.5760512527168564,0.43760223490177097,0.3515258230005972,0.08808717346176755,-0.029734139113283695,0.8884643970212314,leaf,0.9751625897404994,0.5831232324248272,0.8588094552981795,0.985608014915299,FALSE
met_amt_leaf_glycolic acid,1435.833333333334,267.8333333333335,449.16666666666737,-506.3333333333343,0.1968383082321155,0.03668091427976262,0.08948119561592512,0.08808717346176753,0.3295326550405531,0.10945801681338423,leaf,0.9751625897404994,0.09932062943443418,0.8588094552981795,0.48136017108501317,FALSE
met_amt_leaf_glycine,940505.0000000001,-373376.9999999999,-843021.166666666,330698.83333333296,0.009188596094075971,2.402881010745341e-6,0.08602378011664381,0.08808717346176755,-0.3766449766679335,0.06470563565245088,leaf,0.813848552613919,2.1145352894559e-4,0.8588094552981795,0.40704462641641764,FALSE
met_amt_leaf_glycerol-alpha-phosphate,990.5000000000007,446.1666666666666,1775.6666666666665,-760.0000000000006,0.3803043576492522,0.001914858575218745,0.29272479987149147,0.08808717346176752,0.383135308509605,0.059853468900248924,leaf,0.9751625897404994,0.011621210663396522,0.8588094552981795,0.40704462641641764,FALSE
met_amt_leaf_glycerol-3-galactoside,594296.1666666669,-81045.83333333333,-193314.66666666648,92549.83333333324,0.13426522693528536,0.0013439033063092443,0.22207609657153052,0.08808717346176756,0.12049411011390118,0.5684303118483315,leaf,0.9751625897404994,0.008760258589275073,0.8588094552981795,0.8308775080463487,FALSE
met_amt_leaf_glycerol,259737.83333333337,6923.166666666671,-16930.99999999995,653.8333333332948,0.8265073220205587,0.5930645478809251,0.9883145821777741,0.0880871734617675,-0.14196202278698544,0.5009584840801711,leaf,0.9818554955053371,0.7138250918824068,0.9883145821777741,0.8093857111459645,FALSE
met_amt_leaf_glyceric acid,460444.16666666674,135252.8333333334,107119.83333333336,138563.33333333317,0.21852150358026742,0.3263595705209815,0.3683847824289721,0.08808717346176764,0.5224322941739566,0.007556549474168275,leaf,0.9751625897404994,0.48677359670926057,0.8588094552981795,0.16624408843170205,FALSE
met_amt_leaf_glutamine,276374.49999999994,-25314.49999999992,-225542.66666666645,8947.999999999813,0.7290136256505695,0.005270470508611962,0.9308985819246616,0.08808717346176755,-0.22151095595027126,0.2899439462094641,leaf,0.9818554955053371,0.025907073561970327,0.9694565113534936,0.6379044997341102,FALSE
met_amt_leaf_glutamic acid,582395.8333333336,92347.16666666667,-206742.49999999983,41033.49999999984,0.36389520483047855,0.050586097243521325,0.773345235409359,0.08808717346176755,-0.20576532855500412,0.3264762238750758,leaf,0.9751625897404994,0.11816324585547941,0.9136093982458698,0.6619356322754989,FALSE
met_amt_leaf_glucose-6-phosphate,951.3333333333347,844.1666666666655,2787.8333333333294,1163.1666666666688,0.6032190543420262,0.09648576964598797,0.6124959371714254,0.08808717346176752,0.3464510171774904,0.09134101046261915,leaf,0.9751625897404994,0.18660984019443827,0.8764169507493567,0.43445901219724276,FALSE
met_amt_leaf_glucose-1-phosphate,21091.50000000001,770.8333333333314,15875.666666666659,6115.166666666666,0.9290320983037738,0.078021630713172,0.6184300323977093,0.08808717346176755,0.11724923238310733,0.5789681759475043,leaf,0.9818554955053371,0.16155067065315615,0.8777716588870713,0.8352327784160718,FALSE
met_amt_leaf_glucose,52855.33333333339,1944.3333333332703,82315.66666666657,-7445.166666666566,0.9356631576914048,0.002469707792135054,0.827078763288269,0.08808717346176756,0.08011406476397152,0.7051184186045488,leaf,0.9818554955053371,0.013583392856742796,0.9331145021713804,0.890934875963949,FALSE
met_amt_leaf_gluconic acid lactone,2504.0000000000014,322.8333333333333,1553.0000000000005,-1091.0000000000011,0.5414786065845695,0.007263929847475474,0.15327741930756522,0.08808717346176757,-0.07430887118327532,0.7256504254695277,leaf,0.9751625897404994,0.032147600915224187,0.8588094552981795,0.898899736218687,FALSE
met_amt_leaf_gluconic acid,13248.5,5873.833333333333,4508.1666666666615,-7788.3333333333285,0.1403133700972137,0.2524099661970937,0.16541709188720707,0.08808717346176755,-0.012044367929251728,0.9547053172361328,leaf,0.9751625897404994,0.40385594591534996,0.8588094552981795,0.9942373960803712,FALSE
met_amt_leaf_glucoheptulose,6589.166666666669,612.9999999999985,3366.3333333333317,-1107.1666666666658,0.7026307179435259,0.04606985512497938,0.6262545347613679,0.08808717346176755,0.1696431408047857,0.42021513671837607,leaf,0.9751625897404994,0.11140490312751827,0.881766384944006,0.745609539444319,FALSE
met_amt_leaf_galactonic acid,4344.333333333339,2922.1666666666656,11747.333333333332,-2371.5000000000014,0.3565056717216122,0.0011373369316233291,0.5940506298739752,0.08808717346176755,0.2068152121311322,0.3239574644284614,leaf,0.9751625897404994,0.007698896152527151,0.8764169507493567,0.6619356322754989,FALSE
met_amt_leaf_galactinol,1674905.1666666672,220595.00000000006,-294392.666666666,-261165.50000000067,0.3082291126973089,0.1782078926351688,0.39179673035963614,0.08808717346176755,-0.020496959388620884,0.9229910561330987,leaf,0.9751625897404994,0.3105404861761358,0.8588094552981795,0.9942373960803712,FALSE
met_amt_leaf_fumaric acid,592801.0000000002,169835.6666666667,-265190.833333333,-138902.33333333363,0.21525352327597197,0.0594526751590945,0.4678125888968958,0.08808717346176755,-0.21951954002104218,0.2944169007531342,leaf,0.9751625897404994,0.1341496260000081,0.8764169507493567,0.6397206732413779,FALSE
met_amt_leaf_fucose,8868.666666666672,-567.5000000000018,4241.333333333332,-2392.666666666666,0.7036684596422922,0.009178461677988223,0.2635583964974644,0.08808717346176757,-0.05441336015244522,0.7973400627987488,leaf,0.9751625897404994,0.03589798345168727,0.8588094552981795,0.9296125027399009,FALSE
met_amt_leaf_fructose-6-phosphate,838.3333333333339,309.66666666666623,1210.3333333333326,593.3333333333339,0.6952594785250209,0.13601890043969006,0.596204356815205,0.08808717346176752,0.29228878263200647,0.15840899803428743,leaf,0.9751625897404994,0.244278841605974,0.8764169507493567,0.5575996730806918,FALSE
met_amt_leaf_fructose,2905557.9999999995,-121871.166666667,689370.999999999,298261.6666666679,0.7454484130353551,0.07736652070592144,0.57526248638211,0.08808717346176752,0.20235926250610042,0.3347288140484057,leaf,0.9818554955053371,0.16155067065315615,0.8764169507493567,0.6619356322754989,FALSE
met_amt_leaf_ferulic acid,5569.166666666668,442.8333333333335,-3157.499999999996,-941.0000000000023,0.5703235592067115,5.37978044516307e-4,0.3961687878383735,0.08808717346176753,0.3502273736644891,0.08762287637671823,leaf,0.9751625897404994,0.0047409039381739095,0.8588094552981795,0.4283785067306225,FALSE
met_amt_leaf_ethanolamine,459286.1666666668,-8537.666666666733,20029.666666666635,26428.666666666722,0.8960034087277895,0.7593353237510531,0.7749734524731773,0.08808717346176757,-0.10309236427885016,0.6259076577103526,leaf,0.9818554955053371,0.8512294075171041,0.9136093982458698,0.8590564615360163,FALSE
met_amt_leaf_erythrose,892.1666666666671,-80.83333333333314,196.1666666666673,155.3333333333325,0.6877640065338394,0.3341854800276126,0.5856517136567765,0.08808717346176752,0.1658179101424537,0.43092844283681275,leaf,0.9751625897404994,0.4914036270082529,0.8764169507493567,0.7509248112799906,FALSE
met_amt_leaf_erythronic acid lactone,1560.0000000000002,-152.66666666666663,-430.1666666666664,192.9999999999998,0.5573023730973105,0.10816818969035571,0.599541193887164,0.08808717346176756,0.3707333189989206,0.06938260677552574,leaf,0.9751625897404994,0.20292131849907713,0.8764169507493567,0.40704462641641764,FALSE
met_amt_leaf_erythronic acid,836.8333333333333,-228,-92.33333333333337,97.50000000000009,0.17911995883677076,0.5791305113807286,0.6782406896390377,0.08808717346176755,-0.27617331335028905,0.1837574027435825,leaf,0.9751625897404994,0.7138250918824068,0.91122413264481406,0.5833339206571589,FALSE
met_amt_leaf_erythritol,5547.666666666667,-343.83333333333246,974.333333333334,-365.8333333333351,0.7652615808255571,0.40121609412790027,0.8221763525893298,0.08808717346176753,-0.24006988186654155,0.25031524478837835,leaf,0.9818554955053371,0.5560160044607122,0.9331145021713804,0.5844533748797788,FALSE
met_amt_leaf_epsilon-caprolactam,6430.333333333333,-3734.999999999999,-3621.3333333333317,3310.6666666666665,0.015551177477848519,0.01850970045850307,0.11302194077307387,0.08808717346176756,-0.20418190713858572,0.33029729207372016,leaf,0.912335745367113,0.058173344298152505,0.8588094552981795,0.6619356322754989,FALSE
met_amt_leaf_dihydroxyacetone,7598.833333333337,-480.9999999999994,2085.333333333336,2708.9999999999964,0.774972474170449,0.22348880287195516,0.2621026139874691,0.0880871734617675,0.2784846081105117,0.17996034799088728,leaf,0.9818554955053371,0.36760775051835615,0.8588094552981795,0.5833339206571589,FALSE
met_amt_leaf_dehydroascorbic acid,47657.833333333365,8808.666666666653,4671.833333333338,4943.166666666664,0.5113101159365672,0.7265450971117604,0.7934486453253021,0.08808717346176752,0.48797272238980094,0.013657238409207071,leaf,0.9751625897404994,0.8303372538420118,0.9187300103766657,0.19621732407991238,FALSE
met_amt_leaf_dehydroabietic acid,1250.5,-57.16666666666648,201.33333333333363,-338.8333333333337,0.8374534662721193,0.4726628925682528,0.39404084001186335,0.08808717346176752,0.24761484813161305,0.2352640507753715,leaf,0.9818554955053371,0.6116813903824448,0.8588094552981795,0.5833339206571589,FALSE
met_amt_leaf_cyano-l-alanine,2137.3333333333335,-634.9999999999999,-1144.6666666666656,779.1666666666662,0.04217834495452137,8.627833681978345e-4,0.07428950638673108,0.08808717346176759,-0.3050557876306654,0.14015574819817347,leaf,0.9751625897404994,0.006602168382731256,0.8588094552981795,0.5139044100599693,FALSE
met_amt_leaf_cyanoalanine,2137.3333333333335,-702.1666666666664,-1144.6666666666656,846.3333333333329,0.02745962375975612,9.367670031569314e-4,0.05617929843018602,0.08808717346176753,-0.2515542028560982,0.22764750715843496,leaf,0.9665787563434156,0.006869624689817497,0.8588094552981795,0.5833339206571589,FALSE
met_amt_leaf_coniferin NIST,323.1666666666668,34.99999999999998,154.16666666666674,-224.83333333333343,0.6858699170742639,0.08571033538095785,0.07703925340787159,0.08808717346176756,0.0871271195243785,0.6805794135582359,leaf,0.9751625897404994,0.173391023299409,0.8588094552981795,0.890934875963949,FALSE
met_amt_leaf_citric acid,3360683.333333334,1042271.6666666669,1119473.8333333326,83727.1666666669,0.09678826889273938,0.07597561063676328,0.9221427770280017,0.08808717346176748,0.3713650036773145,0.06887088750131748,leaf,0.9751625897404994,0.16155067065315615,0.9694565113534936,0.40704462641641764,FALSE
met_amt_leaf_citramalic acid,5804.5,878.8333333333345,222.33333333333655,-2143.333333333337,0.44447201225198574,0.8455433416800173,0.19359010924075634,0.08808717346176755,0.013894419357475218,0.947756555333636,leaf,0.9751625897404994,0.9170263543254338,0.8588094552981795,0.9942373960803712,FALSE
met_amt_leaf_cis-sinapinic acid,2319.3333333333335,1250.8333333333337,-643.3333333333328,-1342.0000000000007,0.08726277540663878,0.3660728025220108,0.18766890410428133,0.08808717346176757,0.3510084080486467,0.08686825891796082,leaf,0.9751625897404994,0.5238114897875927,0.8588094552981795,0.4283785067306225,FALSE
met_amt_leaf_cis-caffeic acid,4773.166666666666,2416.1666666666683,-3656.6666666666615,-2596.333333333337,0.136362389121879,0.02923004950844065,0.2521562180685909,0.08808717346176755,0.040934254003821405,0.8468688662651129,leaf,0.9751625897404994,0.08574147855809257,0.8588094552981795,0.974175950736339,FALSE
met_amt_leaf_chlorogenic acid,702.8333333333334,-29.999999999999936,1075.6666666666672,-785.5000000000007,0.9651193222864962,0.12803168518559457,0.421969597849446,0.08808717346176753,-0.03619043543600244,0.8644447517576701,leaf,0.9818554955053371,0.23472475617359004,0.8588094552981795,0.985608014915299,FALSE
met_amt_leaf_cellobiose,12967.166666666668,-6084.000000000001,-1178.8333333333333,2801.5000000000005,0.33233441845026734,0.8492914531536688,0.7496856073757732,0.08808717346176755,-0.08431369227253964,0.6903876338721422,leaf,0.9751625897404994,0.9170263543254338,0.9136093982458698,0.890934875963949,FALSE
met_amt_leaf_capric acid,597.8333333333335,-56.99999999999985,151.50000000000043,-133.5000000000005,0.6789076452566722,0.27743405644793107,0.4946235949221489,0.08808717346176755,-0.021654728243127995,0.9186548839150498,leaf,0.9751625897404994,0.43213353970612306,0.8764169507493567,0.9942373960803712,FALSE
met_amt_leaf_butyrolactam NIST,2555.5000000000005,-801.8333333333334,464.333333333334,2213.1666666666665,0.4379490887912352,0.6516499589208792,0.13808500965161052,0.08808717346176755,-0.07042529636998962,0.7394900870297358,leaf,0.9751625897404994,0.7545420576978601,0.8588094552981795,0.898899736218687,FALSE
met_amt_leaf_beta-sitosterol,13265.500000000002,-367.49999999999733,8528.166666666666,-7461.6666666666715,0.9076398756437547,0.012998541883416368,0.10716433329957165,0.08808717346176753,0.1798218334249296,0.39242831119649113,leaf,0.9818554955053371,0.047661320239193346,0.8588094552981795,0.7333218337128661,FALSE
met_amt_leaf_beta-gentiobiose,17488.000000000004,-2055.3333333333326,584.3333333333372,-1727.000000000005,0.6252172011305422,0.8892432168608913,0.7712077826293611,0.08808717346176759,-0.31595211205845286,0.12581004471540116,leaf,0.9751625897404994,0.9428120853464872,0.9136093982458698,0.48136017108501317,FALSE
met_amt_leaf_beta-alanine,36599.333333333336,-3673.4999999999986,-5085.166666666657,1106.499999999992,0.3859107043360953,0.23403525304858774,0.8521494769566117,0.08808717346176755,-0.03057921667023259,0.8853145403142229,leaf,0.9751625897404994,0.38139078274584665,0.948844164652208,0.985608014915299,FALSE
met_amt_leaf_benzoic acid,12424.5,-8266.333333333334,-7432.499999999998,6359.666666666669,0.009248279006976352,0.0175045677448523,0.13280067033839407,0.08808717346176755,-0.016084221307594983,0.9395365083719955,leaf,0.813848552613919,0.05704189381963846,0.8588094552981795,0.9942373960803712,FALSE
met_amt_leaf_aspartic acid,297325.00000000006,14847.83333333332,-88040.99999999993,-55042.999999999985,0.8312965809683238,0.21524542962984594,0.5778249375607178,0.08808717346176752,-0.312765740463877,0.12989006212109777,leaf,0.9818554955053371,0.35738863787597064,0.8764169507493567,0.4863968283683661,FALSE
met_amt_leaf_asparagine,9340.5,-1132.3333333333333,-5535.666666666663,2084.8333333333335,0.41952942438464014,6.567178842733105e-4,0.2960135177220973,0.08808717346176752,-0.5486480793455052,0.004613946935959164,leaf,0.9751625897404994,0.005253743074186484,0.8588094552981795,0.11702253171470987,FALSE
met_amt_leaf_aminomalonate,9472.666666666668,-1961.499999999999,-7706.166666666661,1535.9999999999966,0.2224138525951054,7.755215583839939e-5,0.49363722237393104,0.08808717346176757,-0.45279096344281394,0.023569092439836903,leaf,0.9751625897404994,0.0013730489757824784,0.8764169507493567,0.23045334830062753,FALSE
met_amt_leaf_alpha-ketoglutarate,64114.50000000002,23563,-27661.833333333303,-16912.000000000022,0.0753341307945872,0.039544177566624386,0.35242329625719415,0.08808717346176752,0.21137247574860676,0.31316116840712815,leaf,0.9751625897404994,0.10387724256307301,0.8588094552981795,0.6561472099958876,FALSE
met_amt_leaf_alpha-aminoadipic acid,333.50000000000006,58.16666666666671,94.50000000000009,-103.50000000000016,0.42670110812589357,0.20233699631102542,0.31950371631124874,0.0880871734617675,0.24287750679212303,0.2446431158228687,leaf,0.9751625897404994,0.34574088690039295,0.8588094552981795,0.5844533748797788,FALSE
met_amt_leaf_allantoic acid,228.16666666666669,-11.833333333333332,96.83333333333336,-83.16666666666674,0.7932038388475098,0.04187658551865845,0.20163036172159923,0.08808717346176755,-0.007330746686834236,0.9724229314946096,leaf,0.9818554955053371,0.10681563842440416,0.8588094552981795,0.995037418273554,FALSE
met_amt_leaf_alanine-alanine,4272,-317.16666666666686,-1525.666666666666,967.5000000000001,0.6559992665229284,0.0417862901722648,0.3410288547102319,0.08808717346176753,-0.15816017998461693,0.45281131670590435,leaf,0.9751625897404994,0.10681563842440416,0.8588094552981795,0.7682678497482232,FALSE
met_amt_leaf_alanine,1106997.6666666667,-314546.1666666667,-803496.4999999992,308008.6666666664,0.024211565329479497,4.401262567696098e-6,0.1068895962384751,0.08808717346176745,-0.6697757872265053,2.487148434405197e-4,leaf,0.9665787563434156,2.582074039715044e-4,0.8588094552981795,0.021886906222765734,FALSE
met_amt_leaf_adenosine,32250.500000000007,2998.666666666664,2938.3333333333285,-6437.666666666662,0.599757514244103,0.6070681755512922,0.42778054750556027,0.08808717346176752,-0.12747366960848497,0.5460580225256657,leaf,0.9751625897404994,0.7219189114664016,0.8588094552981795,0.8285018272803203,FALSE
met_amt_leaf_adenine,31415.666666666664,4545.500000000006,-11531.499999999976,-3538.166666666684,0.6189249579913159,0.21460793766433506,0.7838082013039781,0.08808717346176761,-0.5156052566128596,0.008538220739510998,leaf,0.9751625897404994,0.35738863787597064,0.9136093982458698,0.16696965001710398,FALSE
met_amt_leaf_aconitic acid,9722.500000000005,4136.166666666667,4492.833333333334,-1748.6666666666688,0.09976415111667213,0.07549489023794358,0.611523725502986,0.08808717346176757,0.1754769218919754,0.4041603288076592,leaf,0.9751625897404994,0.16155067065315615,0.8764169507493567,0.7333218337128661,FALSE
met_amt_leaf_6-deoxyglucose,5569,1581.166666666667,3687.166666666665,-3357.166666666667,0.24432315644792169,0.011122747407384153,0.08680612315307416,0.08808717346176759,-0.17561346486994237,0.4037886972328878,leaf,0.9751625897404994,0.0425565987760785,0.8588094552981795,0.7333218337128661,FALSE
met_amt_leaf_5'-deoxy-5'-methylthioadenosine,406.66666666666674,-89.00000000000003,49.00000000000003,-31.000000000000043,0.26568922564422714,0.5355417350460427,0.7808172006797829,0.08808717346176757,0.12170606124643601,0.5645164616576175,leaf,0.9751625897404994,0.6780960098424713,0.9136093982458698,0.8308775080463487,FALSE
met_amt_leaf_5-aminovaleric acid,1561.5,679.0000000000011,2172.1666666666683,-1485.833333333336,0.41130248362946265,0.014252807462725014,0.20890541724336825,0.08808717346176752,0.31719282272622573,0.12424674822720001,leaf,0.9751625897404994,0.048663348908438125,0.8588094552981795,0.48136017108501317,FALSE
met_amt_leaf_4-hydroxybutyric acid,3117.166666666665,1095.6666666666695,3772.6666666666692,-3114.8333333333376,0.5533818423934503,0.05102503798304792,0.2396891899869743,0.08808717346176755,0.18341392665872264,0.3828758159368797,leaf,0.9751625897404994,0.11816324585547941,0.8588094552981795,0.7324580826618569,FALSE
met_amt_leaf_4-hydroxybenzoate,1179.4999999999998,-23.333333333333044,520.666666666667,-316.8333333333337,0.919085785625209,0.0326430925275658,0.33506766230488416,0.08808717346176759,-0.09426885288469779,0.6559094199816505,leaf,0.9818554955053371,0.09266426265889648,0.8588094552981795,0.8812218161585534,FALSE
met_amt_leaf_4-aminobutyric acid,4549.833333333336,-2007.8333333333344,511.4999999999963,9025.16666666667,0.6439522917543479,0.9060343310097697,0.1514250961155998,0.08808717346176756,-0.26855913170112705,0.19665514572371828,leaf,0.9751625897404994,0.9548625284893382,0.8588094552981795,0.5833339206571589,FALSE
met_amt_leaf_3-hydroxypropionic acid,2204.8333333333344,195.83333333333348,224.50000000000108,-577.1666666666679,0.4000320306159757,0.3360172883067669,0.08826798151969552,0.08808717346176757,0.4617283231811794,0.020625297387727115,leaf,0.9751625897404994,0.4914036270082529,0.8588094552981795,0.22687827126499827,FALSE
met_amt_leaf_3-hydroxy-3-methylglutaric acid,570.3333333333333,-285.33333333333337,-333.33333333333314,247.66666666666669,0.08478903076277633,0.046840697905888365,0.2788818147070596,0.08808717346176756,-0.12335233278805446,0.5592194328242943,leaf,0.9751625897404994,0.11140490312751827,0.8588094552981795,0.8308775080463487,FALSE
met_amt_leaf_3-aminoisobutyric acid,2920.4999999999995,-362.66666666666623,-378.33333333333195,263.6666666666654,0.3582418293181654,0.3383091555505261,0.6340382503999346,0.08808717346176756,-0.027712212554953007,0.8960072862866354,leaf,0.9751625897404994,0.4914036270082529,0.8856407307173688,0.985608014915299,FALSE
"met_amt_leaf_3,4-dihydroxycinnamic acid",24129.500000000004,-292.1666666666636,-20369.16666666666,-743.6666666666747,0.9362752437407889,1.5919737332951966e-5,0.8855995361273092,0.08808717346176756,0.3717475075080695,0.06856243037413914,leaf,0.9818554955053371,4.6697896176659096e-4,0.9608032538175094,0.40704462641641764,FALSE
met_amt_leaf_2-ketoisocaproic acid,1556.0000000000002,-56.499999999999694,-23.999999999999094,-249.500000000001,0.9101061302217608,0.961743417207322,0.7248019352902955,0.08808717346176759,-0.322383483972721,0.11785908951025702,leaf,0.9818554955053371,0.9841095431888877,0.9136093982458698,0.48136017108501317,FALSE
met_amt_leaf_2-ketoglucose dimethylacetal NIST,1072.3333333333335,-109.33333333333303,-70.16666666666612,-174.66666666666728,0.4099603871196559,0.5950817628784156,0.3530977798765875,0.08808717346176759,-0.11290295684051375,0.5932148620724498,leaf,0.9751625897404994,0.7138250918824068,0.8588094552981795,0.8352465257980093,FALSE
met_amt_leaf_2-hydroxyglutaric acid,10198.833333333336,-1240.1666666666667,-2688.3333333333326,575,0.5010336714714922,0.15300596112953482,0.8245172294663361,0.08808717346176755,-0.013287626015494035,0.9500352777200627,leaf,0.9751625897404994,0.2692904915879813,0.9331145021713804,0.9942373960803712,FALSE
met_amt_leaf_2'-deoxyguanosine,315.3333333333332,-33.66666666666655,173.83333333333346,-169.5000000000002,0.7184471225728383,0.07360543703051775,0.20777505636781532,0.08808717346176755,-0.02789921160580092,0.8953093008773907,leaf,0.9802069269210817,0.16155067065315615,0.8588094552981795,0.985608014915299,FALSE
met_amt_leaf_2-aminobutyric acid,4455.5,1166.0000000000014,-65.16666666666431,-2086.6666666666697,0.3151817281918867,0.9546538560640015,0.20712982081915018,0.08808717346176755,0.0054829310423666145,0.9793724281708731,leaf,0.9751625897404994,0.9825677115044694,0.8588094552981795,0.9963557650755702,FALSE
"met_amt_leaf_2,5-dihydroxypyrazine NIST",1293.5000000000002,850.9999999999998,1012.8333333333329,-1218.3333333333333,0.1499388715384374,0.08993862967403285,0.1452335827305949,0.08808717346176759,-0.255018188026905,0.22108658535530945,leaf,0.9751625897404994,0.17785616654640204,0.8588094552981795,0.5833339206571589,FALSE
"met_amt_leaf_2,3-dihydroxybutanoic acid NIST",637.6666666666672,-50.66666666666678,1034.1666666666663,-265.66666666666686,0.8331460510720924,3.057207450759081e-4,0.43802163848598974,0.08808717346176757,0.07909798556618583,0.708698196789505,leaf,0.9818554955053371,0.0035871234088906546,0.8662000940846538,0.890934875963949,FALSE
met_amt_leaf_1-monostearin,730,13.833333333333512,197.5000000000003,-488.00000000000045,0.9544227289221849,0.4183916052217552,0.16431497753098062,0.08808717346176757,-0.15625605548897195,0.4583416149066104,leaf,0.9818554955053371,0.5710543611327377,0.8588094552981795,0.7682678497482232,FALSE
met_amt_leaf_1-monopalmitin,1817.5,311.33333333333366,-681.9999999999993,-413.8333333333341,0.23677935146009793,0.014654303932654662,0.26517137357854015,0.08808717346176756,0.24985267986392723,0.23091701063104023,leaf,0.9751625897404994,0.048663348908438125,0.8588094552981795,0.5833339206571589,FALSE
met_amt_leaf_1-methylgalactose NIST,47341.16666666668,9917.33333333333,-18904.833333333307,-9890.666666666692,0.2908309424043133,0.05179429472899762,0.45312162164793257,0.08808717346176755,-0.009224858080889353,0.9653013445746652,leaf,0.9751625897404994,0.11838695938056598,0.8763670924179795,0.9942373960803712,FALSE
met_amt_leaf_1-kestose,591.0000000000013,139.83333333333275,1268.4999999999993,1103.3333333333337,0.9000336087574845,0.2620587576263769,0.48600841486637947,0.08808717346176755,-0.012539148394158851,0.9528465960775694,leaf,0.9818554955053371,0.4155165886688499,0.8764169507493567,0.9942373960803712,FALSE
met_amt_root_xylulose NIST,11559.333333333334,-4171.166666666667,-1943.6666666666622,2702.499999999996,0.011995592347849963,0.2126079165113352,0.22010813674252858,0.08808717346176753,-0.14954234916874468,0.4781186066472438,root,0.09891186671153619,0.4581098149281503,0.7992188077834126,0.9576586476001085,FALSE
met_amt_root_xylose,98169.50000000003,-17949.500000000022,98286.66666666667,32090.333333333336,0.7282538735029542,0.06798708633656012,0.6607824287991422,0.08808717346176756,0.08894050411536146,0.6742839650392072,root,0.8488257068643704,0.20992503851288735,0.9062134619097065,0.9576586476001085,FALSE
met_amt_root_xylonic acid isomer,1958.6666666666667,595.6666666666669,743.6666666666673,-342.0000000000008,0.32957829039822883,0.22658477309478373,0.6892658983376299,0.08808717346176749,0.38823462220721927,0.05624197542979514,root,0.5273252646371661,0.4617688884350018,0.9062134619097065,0.6711332878824967,FALSE
met_amt_root_xylonic acid,3614.4999999999995,794.6666666666667,-201.83333333333314,-150.33333333333314,0.35463453918764676,0.8122527884283117,0.9003947389333619,0.08808717346176756,0.07356673888398016,0.7282888358532258,root,0.5287271317103968,0.9163877613037363,0.9213341514666958,0.9576586476001085,FALSE
met_amt_root_xanthine,1000.3333333333333,-430.16666666666674,-488.33333333333314,383.5,0.1313255507670061,0.08925577507589667,0.3331287932299921,0.0880871734617675,-0.5258199379463063,0.007105488209509239,root,0.34341557724882826,0.2441675852708444,0.7992188077834126,0.2966672018733066,FALSE
met_amt_root_vanillic acid,625.5000000000002,-239.16666666666666,-76.33333333333304,85.1666666666664,0.2139667567226705,0.6864040699929643,0.7498980581718997,0.08808717346176755,0.1022973760238427,0.628588191474026,root,0.4093277085129349,0.8274460021832994,0.9062134619097065,0.9576586476001085,FALSE
