name,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,ontology,over_represented_padjust,Term,Definition,estimate,p.value,fdr,Pct_Var_Explained,Effect,-log10FDR
leaf.voom5.module.signedhybrid_lightcyan1,GO:0010027,6.417459615727759e-15,1,30,75,BP,1.215787724199624e-12,thylakoid membrane organization,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the thylakoid membrane.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0046686,9.33622054633141e-15,1,118,753,BP,1.6845209357166528e-12,response to cadmium ion,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cadmium (Cd) ion stimulus.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:1901259,2.3678829973727116e-14,1,18,29,BP,4.07814030774782e-12,chloroplast rRNA processing,NA,-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0045454,1.7202038998234297e-13,1,50,253,BP,2.8338489462743368e-11,cell redox homeostasis,Any process that maintains the redox environment of a cell or compartment within a cell.,-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0010196,1.0315090913289286e-12,1,13,17,BP,1.6284949779355458e-10,nonphotochemical quenching,"The process by which excess light energy absorbed by chlorophyll and not used to drive photosynthesis is emitted as heat. This process helps maintain the balance between dissipation and utilization of light energy to minimize generation of oxidizing molecules, thereby protecting the plant against photo-oxidative damage.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0010207,2.490156988393824e-12,1,19,40,BP,3.774081931609679e-10,photosystem II assembly,"The aggregation, arrangement and bonding together of a set of components to form a photosystem II complex on the thylakoid membrane. The photosystem II complex consists of at least 20 polypeptides and around 80 cofactors in most organisms.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0031425,1.6089658312250066e-11,1,14,19,BP,2.344758282504442e-9,chloroplast RNA processing,The conversion of a primary RNA molecule transcribed from a chloroplast genome into one or more mature RNA molecules.,-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0006268,2.4569220454179798e-11,1,16,27,BP,3.447880603736565e-9,DNA unwinding involved in DNA replication,"The process in which interchain hydrogen bonds between two strands of DNA are broken or 'melted', generating unpaired template strands for DNA replication.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0019684,4.874434164769414e-11,1,14,23,BP,6.596153946539754e-9,"photosynthesis, light reaction","The light reactions of photosynthesis, which take place in photosystems II and I. Light energy is harvested and used to power the transfer of electrons among a series of electron donors and acceptors. The final electron acceptor is NADP+, which is reduced to NADPH. NADPH generated from light reactions is used in sugar synthesis in dark reactions. Light reactions also generate a proton motive force across the thylakoid membrane, and the proton gradient is used to synthesize ATP. There are two chemical reactions involved in the light reactions: water oxidation in photosystem II, and NADP reduction in photosystem I.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009769,5.7187747227499474e-11,1,10,12,BP,7.471874973965364e-9,"photosynthesis, light harvesting in photosystem II","After a photon of light is absorbed by one of the many chlorophyll molecules, in one of the light-harvesting complexes of an antenna on photosystem II, some of the absorbed energy is transferred to the pair of chlorophyll molecules in the reaction center.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0006779,2.0352602090802195e-10,0.999999999992212,13,19,BP,2.5705336440683173e-8,porphyrin-containing compound biosynthetic process,The chemical reactions and pathways resulting in the formation of any member of a large group of derivatives or analogs of porphyrin. Porphyrin consists of a ring of four pyrrole nuclei linked each to the next at their alpha positions through a methine group.,-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0006270,3.4401884779291105e-9,0.9999999996984272,15,32,BP,4.204798110604322e-7,DNA replication initiation,"The process in which DNA-dependent DNA replication is started; this begins with the ATP dependent loading of an initiator complex onto the DNA, this is followed by DNA melting and helicase activity. In bacteria, the gene products that enable the helicase activity are loaded after the initial melting and in archaea and eukaryotes, the gene products that enable the helicase activity are inactive when they are loaded and subsequently activate.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0042254,4.886981724209471e-9,1,37,236,BP,5.786491797821776e-7,ribosome biogenesis,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of ribosome subunits; includes transport to the sites of protein synthesis.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0042549,5.693087214203367e-9,0.9999999997928826,10,16,BP,6.536699228671684e-7,photosystem II stabilization,"The stabilization of the photosystem II protein complex, resulting from the phosphorylation of its structural protein subunits, in a cell actively involved in photosynthesis.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0006636,5.898550860416279e-9,0.9999999992460044,18,49,BP,6.573414473563905e-7,unsaturated fatty acid biosynthetic process,"The chemical reactions and pathways resulting in the formation of an unsaturated fatty acid, any fatty acid containing one or more double bonds between carbon atoms.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0045038,1.1490073776555433e-8,0.9999999997287607,9,12,BP,1.2438825582676725e-6,protein import into chloroplast thylakoid membrane,"The import of proteins into the chloroplast thylakoid membranes. Proteins that are destined for the thylakoid lumen require two uptake-targeting sequences: the first targets the protein to the stroma, and the second targets the protein from the stroma to the thylakoid lumen. Four separate thylakoid-import systems deal with the proteins once they are in the stroma.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0045036,1.3172056102607558e-8,0.999999998507576,16,39,BP,1.3863589047994456e-6,protein targeting to chloroplast,"The process of directing proteins towards the chloroplast, usually using signals contained within the protein. Imported proteins are synthesized as cytosolic precursors containing N-terminal uptake-targeting sequences that direct each protein to its correct subcompartment and are subsequently cleaved.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0042742,1.5357483088082974e-8,1,98,726,BP,1.5726892816417945e-6,defense response to bacterium,Reactions triggered in response to the presence of a bacterium that act to protect the cell or organism.,-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0015986,1.79978289918608e-8,0.99999999717716,19,65,BP,1.7945730013200151e-6,ATP synthesis coupled proton transport,The transport of protons across a membrane to generate an electrochemical gradient (proton-motive force) that powers ATP synthesis.,-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009765,2.1675319121759123e-8,0.9999999990276072,10,17,BP,2.099687573844017e-6,"photosynthesis, light harvesting",Absorption and transfer of the energy absorbed from light photons between photosystem reaction centers.,-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0006782,2.216613960247049e-8,0.999999998484382,12,23,BP,2.099687573844017e-6,protoporphyrinogen IX biosynthetic process,The chemical reactions and pathways resulting in the formation of protoporphyrinogen IX.,-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0010020,3.9272790541227236e-8,0.9999999954900548,15,38,BP,3.629380569773414e-6,chloroplast fission,The division of a chloroplast within a cell to form two or more separate chloroplast compartments. This division occurs independently of mitosis.,-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0019464,5.47769811019597e-8,0.9999999987063398,8,11,BP,4.941666223698221e-6,glycine decarboxylation via glycine cleavage system,"The chemical reactions and pathways resulting in the breakdown of glycine by oxidative cleavage to carbon dioxide, ammonia, and a methylene group, mediated by enzymes of the glycine cleavage complex.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009793,5.6235758073803156e-8,1,99,767,BP,4.955285752131166e-6,embryo development ending in seed dormancy,"The process whose specific outcome is the progression of the embryo over time, from zygote formation to the end of seed dormancy. An example of this process is found in Arabidopsis thaliana.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009854,6.458539773459384e-8,0.9999999948407544,12,25,BP,5.5616834549176365e-6,oxidative photosynthetic carbon pathway,"The reactions of the C2 pathway bring about the metabolic conversion of two molecules of 2-phosphoglycolate to one molecule of 3-phosphoglycerate, which can be used by the C3 cycle, and one molecule of carbon dioxide (CO2).",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0010114,8.416064789465765e-8,0.9999999802857832,25,106,BP,7.086326552730174e-6,response to red light,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a red light stimulus. Red light is electromagnetic radiation of wavelength of 580-700nm. An example of this response is seen at the beginning of many plant species developmental stages. These include germination, and the point when cotyledon expansion is triggered. In certain species these processes take place in response to absorption of red light by the pigment molecule phytochrome, but the signal can be reversed by exposure to far red light. During the initial phase the phytochrome molecule is only present in the red light absorbing form, but on absorption of red light it changes to a far red light absorbing form, triggering progress through development. An immediate short period of exposure to far red light entirely returns the pigment to its initial state and prevents triggering of the developmental process. A thirty minute break between red and subsequent far red light exposure renders the red light effect irreversible, and development then occurs regardless of whether far red light exposure subsequently occurs.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0033014,8.802723678788055e-8,0.999999998248378,8,10,BP,7.2507652215060734e-6,tetrapyrrole biosynthetic process,"The chemical reactions and pathways leading to the formation of tetrapyrroles, natural pigments containing four pyrrole rings joined by one-carbon units linking position 2 of one pyrrole ring to position 5 of the next.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009637,1.2638217065595873e-7,0.9999999722474108,23,88,BP,1.018855414075378e-5,response to blue light,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a blue light stimulus. Blue light is electromagnetic radiation with a wavelength of between 440 and 500nm.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0048564,1.4541775126423265e-7,0.9999999869382952,12,27,BP,1.1478913740420364e-5,photosystem I assembly,"The aggregation, arrangement and bonding together of a set of components to form a photosystem I complex on the thylakoid membrane.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0010258,1.499083175971095e-7,0.9999999988097374,6,7,BP,1.1591890109703016e-5,NADH dehydrogenase complex (plastoquinone) assembly,"The aggregation, arrangement and bonding together of a set of components to form NADH:plastoquinone dehydrogenase complex, which is involved in the non-photochemical reduction of plastoquinones, as well as the cyclic electron transport around photosystem I.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0071482,2.4469876156251714e-7,0.9999999809369046,11,22,BP,1.854327215120755e-5,cellular response to light stimulus,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a light stimulus, electromagnetic radiation of wavelengths classified as infrared, visible or ultraviolet light.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0034599,2.806988207166961e-7,0.9999999549878184,16,60,BP,2.0854271209716893e-5,cellular response to oxidative stress,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0006783,3.181468861616793e-7,0.9999999732739966,11,24,BP,2.318189522435775e-5,heme biosynthetic process,"The chemical reactions and pathways resulting in the formation of heme, any compound of iron complexed in a porphyrin (tetrapyrrole) ring, from less complex precursors.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009052,6.149337817718251e-7,0.999999983608506,7,10,BP,4.39619641345933e-5,"pentose-phosphate shunt, non-oxidative branch","The branch of the pentose-phosphate shunt which does not involve oxidation reactions. It comprises a series of sugar phosphate interconversions, starting with ribulose 5-P and producing fructose 6-P and glyceraldehyde 3-P.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009772,9.819047241617732e-7,0.999999937764197,9,17,BP,6.889698147868443e-5,photosynthetic electron transport in photosystem II,"A photosynthetic electron transport chain in which electrons move from the primary electron acceptor (Quinone, Q) through a chain of electron transport molecules in the thylakoid membrane until they reach the ultimate electron acceptor of Photosystem II, which is plastocyanin (PC). The electron is then passed to the P700 chlorophyll a molecules of the reaction centre of photosystem I.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0006633,1.2495808511279034e-6,0.9999995765765112,33,180,BP,8.60847608167932e-5,fatty acid biosynthetic process,"The chemical reactions and pathways resulting in the formation of a fatty acid, any of the aliphatic monocarboxylic acids that can be liberated by hydrolysis from naturally occurring fats and oils. Fatty acids are predominantly straight-chain acids of 4 to 24 carbon atoms, which may be saturated or unsaturated; branched fatty acids and hydroxy fatty acids also occur, and very long chain acids of over 30 carbons are found in waxes.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009853,1.425646052359533e-6,0.999999651982418,21,104,BP,9.646023022125484e-5,photorespiration,"A light-dependent catabolic process occurring concomitantly with photosynthesis in plants (especially C3 plants) whereby dioxygen (O2) is consumed and carbon dioxide (CO2) is evolved. The substrate is glycolate formed in large quantities in chloroplasts from 2-phosphoglycolate generated from ribulose 1,5-bisphosphate by the action of ribulose-bisphosphate carboxylase; the glycolate enters the peroxisomes where it is converted by glycolate oxidase to glyoxylate which undergoes transamination to glycine. This then passes into the mitochondria where it is decarboxylated forming one molecule of serine for every two molecules of glycine. This pathway also exists in photosynthetic bacteria.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0005975,1.5471106269074173e-6,0.9999993114794904,77,541,BP,1.0284214325179304e-4,carbohydrate metabolic process,"The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y. Includes the formation of carbohydrate derivatives by the addition of a carbohydrate residue to another molecule.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009644,1.6058706630923695e-6,0.9999995767488092,23,109,BP,1.0490765418029292e-4,response to high light intensity,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a high light intensity stimulus.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0042793,1.6406372985400242e-6,0.9999999209011748,8,13,BP,1.0536228346047716e-4,plastid transcription,"The synthesis of RNA from a plastid DNA template, usually by a specific plastid RNA polymerase.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0010206,1.8546409688132875e-6,0.9999998676662296,9,18,BP,1.171205771805591e-4,photosystem II repair,Proteolysis of the damaged D1 protein and re-assembly of a new D1 subunit in the photosystem II following photoinhibition.,-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009651,4.299703450015371e-6,0.9999976295563894,117,1045,BP,2.670750224935777e-4,response to salt stress,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of salt (particularly but not exclusively sodium and chloride ions) in the environment.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0006839,7.407068027530276e-6,0.9999983601687528,17,65,BP,4.526674315534228e-4,mitochondrial transport,"Transport of substances into, out of or within a mitochondrion.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009097,8.207369143845765e-6,0.9999989415788472,11,29,BP,4.936146299370096e-4,isoleucine biosynthetic process,"The chemical reactions and pathways resulting in the formation of isoleucine, (2R*,3R*)-2-amino-3-methylpentanoic acid.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0006108,8.997771393204367e-6,0.9999988416048016,11,28,BP,5.326961845133024e-4,malate metabolic process,"The chemical reactions and pathways involving malate, the anion of hydroxybutanedioic acid, a chiral hydroxydicarboxylic acid. The (+) enantiomer is an important intermediate in metabolism as a component of both the TCA cycle and the glyoxylate cycle.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0006418,9.547608930619565e-6,0.9999981115862964,15,52,BP,5.565521575095005e-4,tRNA aminoacylation for protein translation,"The synthesis of aminoacyl tRNA by the formation of an ester bond between the 3'-hydroxyl group of the most 3' adenosine of the tRNA and the alpha carboxylic acid  group of an amino acid, to be used in ribosome-mediated polypeptide synthesis.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0006000,1.0446418854234614e-5,0.9999987812094528,10,26,BP,5.997194096771962e-4,fructose metabolic process,"The chemical reactions and pathways involving fructose, the ketohexose arabino-2-hexulose. Fructose exists in a open chain form or as a ring compound. D-fructose is the sweetest of the sugars and is found free in a large number of fruits and honey.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009744,1.2775914063167547e-5,0.9999958799776696,25,136,BP,7.225065430648036e-4,response to sucrose,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a sucrose stimulus.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0010205,1.5673101264398384e-5,0.999998079649028,10,26,BP,8.733144219236099e-4,photoinhibition,The mechanism by which high light intensity inhibits photosynthesis through inactivation of the D1 protein of photosystem II.,-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009643,1.7898860309797543e-5,0.9999984272178768,8,19,BP,9.828808944032303e-4,photosynthetic acclimation,A response to light intensity in which exposure to medium-intensity light results in increased tolerance to high-intensity light.,-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0110102,1.937397368221452e-5,0.999999104469956,6,11,BP,0.00104868551831301,chloroplast ribulose bisphosphate carboxylase complex assembly,"The aggregation, arrangement and bonding together of a set of components to form a chloroplast ribulose bisphosphate carboxylase complex.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0010218,2.1132741694785728e-5,0.9999942636336534,19,91,BP,0.00112777406030342,response to far red light,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of far red light stimulus. Far red light is electromagnetic radiation of wavelength 700-800nm. An example of this response is seen at the beginning of many plant species developmental stages. These include germination, and the point when cotyledon expansion is triggered. In certain species these processes take place in response to absorption of red light by the pigment molecule phytochrome, but the signal can be reversed by exposure to far red light. During the initial phase the phytochrome molecule is only present in the red light absorbing form, but on absorption of red light it changes to a far red light absorbing form, triggering progress through development. An immediate short period of exposure to far red light entirely returns the pigment to its initial state and prevents triggering of the developmental process. A thirty minute break between red and subsequent far red light exposure renders the red light effect irreversible, and development then occurs regardless of whether far red light exposure subsequently occurs.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0043489,2.2069458038303607e-5,0.9999990424798476,6,10,BP,0.00116140522926572,RNA stabilization,Prevention of degradation of RNA molecules.,-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0019252,2.2936528033612703e-5,0.9999950599214924,15,54,BP,0.00119050006464874,starch biosynthetic process,"The chemical reactions and pathways resulting in the formation of starch, the most important reserve polysaccharide in plants.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:1900865,2.354764127109056e-5,0.99999795892516,8,17,BP,0.00120570287535354,chloroplast RNA modification,NA,-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0030388,3.0005748523996503e-5,0.9999986218874912,6,10,BP,0.0015158904154323,"fructose 1,6-bisphosphate metabolic process","The chemical reactions and pathways involving fructose 1,6-bisphosphate, also known as FBP. The D enantiomer is a metabolic intermediate in glycolysis and gluconeogenesis.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0006099,4.1882375630097193e-5,0.9999875791271852,20,95,BP,0.00206303977777772,tricarboxylic acid cycle,"A nearly universal metabolic pathway in which the acetyl group of acetyl coenzyme A is effectively oxidized to two CO2 and four pairs of electrons are transferred to coenzymes. The acetyl group combines with oxaloacetate to form citrate, which undergoes successive transformations to isocitrate, 2-oxoglutarate, succinyl-CoA, succinate, fumarate, malate, and oxaloacetate again, thus completing the cycle. In eukaryotes the tricarboxylic acid is confined to the mitochondria. See also glyoxylate cycle.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0019344,4.192506278408154e-5,0.9999923644835048,12,41,BP,0.00206303977777772,cysteine biosynthetic process,"The chemical reactions and pathways resulting in the formation of cysteine, 2-amino-3-mercaptopropanoic acid.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0070125,4.522132077414009e-5,0.9999977577948602,6,10,BP,0.00219671262068226,mitochondrial translational elongation,The successive addition of amino acid residues to a nascent polypeptide chain during protein biosynthesis in a mitochondrion.,-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0044262,4.98301591366296e-5,0.9999970784780275,6,12,BP,0.00238995535403404,cellular carbohydrate metabolic process,"The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y, as carried out by individual cells.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009089,6.33131976769677e-5,0.9999918240699164,9,24,BP,0.00299867132497538,lysine biosynthetic process via diaminopimelate,"The chemical reactions and pathways resulting in the formation of lysine, via the intermediate diaminopimelate.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:1902326,6.479399999262369e-5,0.9999962524862848,6,11,BP,0.00303091933298828,positive regulation of chlorophyll biosynthetic process,NA,-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0050665,6.942405903984578e-5,0.9999924025843224,8,20,BP,0.00320789950856067,hydrogen peroxide biosynthetic process,"The chemical reactions and pathways resulting in the formation of hydrogen peroxide (H2O2), a potentially harmful byproduct of aerobic cellular respiration which can cause damage to DNA.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0006790,7.202846470183372e-5,0.9999901972382284,9,27,BP,0.00327423963474332,sulfur compound metabolic process,"The chemical reactions and pathways involving the nonmetallic element sulfur or compounds that contain sulfur, such as the amino acids methionine and cysteine or the tripeptide glutathione.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0015729,7.258805207665339e-5,0.9999978434042894,5,7,BP,0.00327423963474332,oxaloacetate transport,"The directed movement of oxaloacetate, the anion of oxobutanedioic acid, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0080153,7.648167680357006e-5,0.9999984613587573,4,6,BP,0.00340928321657325,negative regulation of reductive pentose-phosphate cycle,"Any process that stops, prevents, or reduces the frequency, rate or extent of the reductive pentose-phosphate cycle.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009451,8.583861414026593e-5,0.9999589837056726,43,273,BP,0.00378188963927287,RNA modification,The covalent alteration of one or more nucleotides within an RNA molecule to produce an RNA molecule with a sequence that differs from that coded genetically.,-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
